# x,y,z,is_reachable
-0.107,-0.057,0.443,1.0
-0.157,-0.007,0.593,1.0
-0.157,-0.057,0.693,0.0
-0.157,0.193,0.043,0.0
-0.138,0.123,0.284,0.0
-0.157,0.193,0.143,0.0
-0.057,-0.557,-0.007,0.0
-0.057,-0.607,0.143,1.0
-0.107,-0.607,0.243,1.0
-0.057,-0.607,0.343,0.0
-0.007,-0.457,-0.007,1.0
-0.057,-0.357,0.093,1.0
-0.107,-0.557,0.243,1.0
-0.107,-0.507,0.393,1.0
-0.107,-0.507,0.443,1.0
-0.057,-0.457,0.593,0.0
-0.057,-0.307,0.093,0.0
-0.007,-0.307,0.143,1.0
-0.057,-0.307,0.193,1.0
-0.007,-0.307,0.293,1.0
-0.057,-0.257,0.393,1.0
-0.007,-0.357,0.593,1.0
-0.007,-0.207,0.343,1.0
-0.087,-0.188,0.385,1.0
-0.107,-0.307,0.593,1.0
-0.057,-0.257,0.693,0.0
-0.057,-0.107,0.443,1.0
-0.007,-0.107,0.493,1.0
-0.107,-0.157,0.693,0.0
-0.057,-0.007,0.493,0.0
-0.107,-0.057,0.693,1.0
-0.057,0.043,0.693,1.0
-0.057,0.193,0.043,0.0
-0.007,0.243,0.143,0.0
0.043,-0.607,0.043,0.0
0.043,-0.607,0.143,1.0
0.043,-0.607,0.193,1.0
0.093,-0.557,0.393,1.0
0.043,-0.457,-0.007,1.0
0.043,-0.557,0.143,1.0
0.043,-0.357,0.243,1.0
0.093,-0.507,0.393,1.0
-0.007,-0.507,0.443,1.0
0.043,-0.507,0.543,0.0
0.093,-0.307,0.043,0.0
0.043,-0.307,0.193,1.0
-0.007,-0.307,0.243,1.0
0.043,-0.307,0.293,1.0
0.093,-0.407,0.493,1.0
-0.007,-0.357,0.593,1.0
0.043,-0.207,0.343,1.0
0.043,-0.207,0.393,1.0
0.093,-0.307,0.593,1.0
0.043,-0.307,0.693,0.0
0.073,-0.138,0.385,1.0
-0.007,-0.107,0.493,1.0
0.043,-0.157,0.693,1.0
0.043,-0.007,0.543,0.0
0.093,-0.057,0.693,1.0
0.043,0.093,0.643,0.0
0.143,-0.607,0.043,0.0
0.143,-0.607,0.093,0.0
0.143,-0.607,0.243,1.0
0.143,-0.607,0.393,0.0
0.143,-0.507,-0.007,1.0
0.234,-0.510,0.123,1.0
0.193,-0.507,0.293,1.0
0.193,-0.507,0.393,1.0
0.143,-0.507,0.443,1.0
0.093,-0.357,-0.007,1.0
0.143,-0.257,0.143,1.0
0.093,-0.307,0.243,1.0
0.143,-0.407,0.443,1.0
0.193,-0.407,0.493,1.0
0.093,-0.357,0.593,1.0
0.143,-0.207,0.143,0.0
0.093,-0.207,0.243,0.0
0.093,-0.257,0.293,1.0
0.093,-0.257,0.343,1.0
0.193,-0.257,0.593,1.0
0.193,-0.257,0.643,1.0
0.123,-0.138,0.335,1.0
0.093,-0.107,0.443,1.0
0.143,-0.157,0.643,1.0
0.143,-0.207,0.693,0.0
0.143,-0.007,0.343,1.0
0.143,-0.007,0.443,0.0
0.143,-0.007,0.593,1.0
0.143,-0.007,0.643,1.0
0.143,0.143,0.093,0.0
0.093,0.243,0.043,0.0
0.123,0.284,0.123,1.0
0.143,0.393,0.043,0.0
0.243,-0.557,0.093,1.0
0.243,-0.607,0.243,0.0
0.243,-0.507,0.043,1.0
0.284,-0.510,0.123,1.0
0.243,-0.507,0.293,1.0
0.243,-0.507,0.393,1.0
0.243,-0.507,0.393,1.0
0.243,-0.407,-0.007,1.0
0.193,-0.307,0.093,1.0
0.243,-0.457,0.293,1.0
0.293,-0.407,0.393,1.0
0.284,-0.348,0.496,1.0
0.243,-0.307,0.593,1.0
0.243,-0.257,-0.007,1.0
0.193,-0.257,0.093,1.0
0.193,-0.207,0.243,1.0
0.193,-0.207,0.293,1.0
0.284,-0.298,0.496,1.0
0.243,-0.257,0.593,1.0
0.243,-0.157,-0.007,0.0
0.243,-0.107,0.093,1.0
0.243,-0.107,0.193,1.0
0.193,-0.157,0.293,1.0
0.243,-0.057,0.443,1.0
0.243,-0.207,0.593,1.0
0.293,-0.157,0.643,0.0
0.243,-0.057,0.193,0.0
0.243,-0.007,0.343,1.0
0.193,-0.007,0.443,1.0
0.243,-0.007,0.543,1.0
0.293,-0.057,0.643,1.0
0.243,-0.007,0.043,1.0
0.284,0.073,0.123,0.0
0.193,0.043,0.243,0.0
0.193,0.143,0.143,0.0
0.243,0.193,0.043,1.0
0.293,0.243,0.143,0.0
0.343,-0.507,0.043,0.0
0.393,-0.457,0.143,1.0
0.335,-0.510,0.284,1.0
0.393,-0.457,0.343,0.0
0.343,-0.307,-0.007,1.0
0.393,-0.407,0.093,1.0
0.393,-0.407,0.293,1.0
0.343,-0.407,0.393,1.0
0.393,-0.357,0.443,1.0
0.343,-0.257,-0.007,1.0
0.293,-0.257,0.043,1.0
0.443,-0.307,0.243,1.0
0.393,-0.307,0.393,1.0
0.335,-0.298,0.496,1.0
0.335,-0.298,0.546,1.0
0.343,-0.157,-0.007,1.0
0.293,-0.107,0.143,1.0
0.293,-0.107,0.193,1.0
0.443,-0.207,0.343,1.0
0.393,-0.207,0.493,1.0
0.343,-0.157,0.593,1.0
0.343,-0.057,-0.007,0.0
0.293,-0.057,0.093,1.0
0.293,-0.007,0.293,1.0
0.393,-0.007,0.343,1.0
0.393,-0.057,0.493,1.0
0.393,-0.107,0.543,1.0
0.343,0.093,-0.007,1.0
0.335,0.073,0.123,1.0
0.335,0.073,0.284,1.0
0.335,0.073,0.335,0.0
0.293,0.043,0.443,0.0
0.343,0.043,0.593,1.0
0.293,0.143,0.043,1.0
0.343,0.243,-0.007,1.0
0.493,-0.357,0.043,0.0
0.493,-0.357,0.143,1.0
0.493,-0.357,0.243,1.0
0.443,-0.357,0.393,0.0
0.443,-0.257,-0.007,1.0
0.496,-0.298,0.123,1.0
0.493,-0.307,0.243,1.0
0.493,-0.257,0.343,1.0
0.493,-0.207,0.443,0.0
0.443,-0.157,-0.007,1.0
0.443,-0.157,0.043,1.0
0.493,-0.257,0.243,1.0
0.493,-0.207,0.343,1.0
0.493,-0.157,0.443,1.0
0.493,-0.057,-0.007,1.0
0.493,-0.107,0.093,1.0
0.543,-0.057,0.243,1.0
0.443,-0.007,0.343,1.0
0.443,-0.057,0.493,1.0
0.443,0.093,-0.007,1.0
0.443,0.093,0.143,1.0
0.443,0.093,0.243,1.0
0.443,0.093,0.443,0.0
0.443,0.143,-0.007,1.0
0.546,-0.298,0.123,0.0
0.593,-0.257,0.243,0.0
0.593,-0.157,0.193,0.0
0.543,-0.207,0.293,1.0
0.593,-0.157,0.343,0.0
0.543,-0.057,-0.007,0.0
0.593,-0.057,0.143,0.0
0.593,-0.057,0.193,0.0
0.543,-0.057,0.393,0.0
0.593,0.043,0.043,0.0
0.593,0.043,0.143,0.0
0.593,0.043,0.243,0.0
0.546,0.073,0.335,1.0
-0.560,-0.138,0.073,1.0
-0.560,-0.138,0.335,0.0
-0.560,0.123,0.073,0.0
-0.399,-0.348,0.073,1.0
-0.399,-0.399,0.335,1.0
-0.348,-0.087,0.024,1.0
-0.298,-0.087,0.385,1.0
-0.399,-0.138,0.546,1.0
-0.298,0.123,0.073,1.0
-0.087,-0.610,0.123,1.0
-0.087,-0.610,0.335,0.0
-0.087,-0.298,0.123,0.0
-0.087,-0.248,0.335,1.0
-0.138,-0.399,0.546,1.0
-0.138,-0.037,0.546,1.0
-0.138,0.335,0.123,0.0
0.123,-0.610,0.123,1.0
0.123,-0.560,0.385,1.0
0.123,-0.298,0.073,1.0
0.073,-0.248,0.335,1.0
0.073,-0.348,0.596,1.0
0.123,-0.037,0.546,1.0
0.385,-0.399,0.073,1.0
0.385,-0.399,0.284,1.0
0.284,-0.087,0.073,1.0
0.284,-0.037,0.335,1.0
0.385,-0.138,0.546,1.0
0.596,-0.087,0.073,0.0
0.596,-0.138,0.335,0.0
0.546,0.123,0.073,0.0
-0.557,-0.207,0.143,1.0
-0.607,-0.157,0.193,0.0
-0.607,-0.057,0.193,0.0
-0.607,-0.057,0.193,0.0
-0.557,-0.057,0.393,0.0
-0.607,0.093,0.143,0.0
-0.557,0.043,0.293,1.0
-0.457,-0.357,0.093,1.0
-0.507,-0.357,0.243,0.0
-0.457,-0.357,0.393,0.0
-0.457,-0.307,0.043,1.0
-0.510,-0.298,0.123,1.0
-0.507,-0.257,0.243,1.0
-0.507,-0.257,0.343,1.0
-0.457,-0.307,0.493,0.0
-0.507,-0.107,0.043,1.0
-0.507,-0.207,0.143,1.0
-0.507,-0.207,0.193,1.0
-0.407,-0.157,0.343,1.0
-0.457,-0.157,0.493,1.0
-0.507,-0.007,0.043,1.0
-0.507,-0.107,0.093,1.0
-0.507,-0.007,0.293,1.0
-0.507,-0.107,0.343,1.0
-0.507,-0.057,0.443,1.0
-0.457,0.043,-0.007,1.0
-0.507,0.093,0.143,1.0
-0.457,0.093,0.243,1.0
-0.507,0.043,0.343,1.0
-0.457,0.043,0.493,1.0
-0.507,0.143,0.043,1.0
-0.507,0.143,0.143,0.0
-0.407,-0.457,0.043,0.0
-0.357,-0.507,0.143,1.0
-0.357,-0.507,0.243,0.0
-0.348,-0.510,0.335,0.0
-0.407,-0.357,0.043,1.0
-0.407,-0.407,0.143,1.0
-0.407,-0.407,0.243,1.0
-0.407,-0.407,0.393,0.0
-0.357,-0.357,0.493,1.0
-0.357,-0.307,-0.007,1.0
-0.407,-0.307,0.093,1.0
-0.307,-0.207,0.193,1.0
-0.407,-0.307,0.393,1.0
-0.357,-0.207,0.393,1.0
-0.348,-0.298,0.546,1.0
-0.357,-0.157,-0.007,1.0
-0.357,-0.157,0.243,1.0
-0.257,-0.157,0.193,1.0
-0.357,-0.157,0.393,1.0
-0.357,-0.207,0.593,0.0
-0.357,-0.007,-0.007,0.0
-0.307,-0.107,0.143,1.0
-0.357,0.043,0.243,1.0
-0.348,0.024,0.335,1.0
-0.307,-0.007,0.443,1.0
-0.357,-0.057,0.593,1.0
-0.357,0.043,-0.007,1.0
-0.307,0.093,0.193,1.0
-0.348,0.073,0.284,1.0
-0.357,0.093,0.343,0.0
-0.357,0.093,0.443,0.0
-0.357,0.043,0.593,1.0
-0.307,0.143,0.043,1.0
-0.357,0.193,0.143,0.0
-0.307,-0.557,0.143,0.0
-0.257,-0.607,0.243,0.0
-0.307,-0.457,-0.007,0.0
-0.307,-0.507,0.093,1.0
-0.298,-0.510,0.284,1.0
-0.257,-0.507,0.393,1.0
-0.307,-0.457,0.443,0.0
-0.307,-0.357,-0.007,1.0
-0.207,-0.307,0.093,1.0
-0.207,-0.307,0.193,1.0
-0.298,-0.348,0.446,1.0
-0.257,-0.407,0.493,1.0
-0.257,-0.357,0.593,0.0
-0.257,-0.207,0.093,1.0
-0.207,-0.207,0.093,1.0
-0.307,-0.207,0.293,1.0
-0.307,-0.207,0.343,1.0
-0.307,-0.207,0.393,1.0
-0.257,-0.257,0.593,1.0
-0.257,-0.157,0.093,1.0
-0.207,-0.107,0.243,0.0
-0.307,-0.157,0.343,1.0
-0.307,-0.157,0.393,1.0
-0.257,-0.207,0.593,1.0
-0.307,-0.157,0.643,0.0
-0.257,-0.057,-0.007,1.0
-0.207,-0.057,0.093,0.0
-0.257,-0.107,0.193,1.0
-0.257,-0.007,0.393,1.0
-0.257,-0.057,0.493,1.0
-0.257,-0.057,0.693,0.0
-0.307,0.043,-0.007,1.0
-0.257,0.093,0.193,1.0
-0.207,0.043,0.243,0.0
-0.257,0.093,0.343,0.0
-0.257,0.043,0.693,0.0
-0.257,0.143,0.093,0.0
-0.207,0.243,0.043,0.0
-0.257,0.243,0.193,0.0
-0.157,-0.557,-0.007,0.0
-0.157,-0.607,0.093,0.0
-0.157,-0.607,0.193,1.0
-0.157,-0.607,0.393,0.0
-0.157,-0.457,-0.007,1.0
-0.157,-0.457,0.043,1.0
-0.157,-0.357,0.193,1.0
-0.207,-0.507,0.343,1.0
-0.157,-0.457,0.493,1.0
-0.157,-0.357,-0.007,1.0
-0.157,-0.307,0.093,1.0
-0.107,-0.307,0.193,1.0
-0.107,-0.307,0.293,1.0
-0.207,-0.407,0.493,1.0
-0.157,-0.407,0.543,1.0
-0.107,-0.257,0.193,0.0
-0.107,-0.207,0.343,1.0
-0.207,-0.157,0.443,1.0
-0.107,-0.307,0.593,1.0
-0.157,-0.257,0.693,0.0
-0.138,-0.138,0.335,1.0
-0.207,-0.107,0.443,1.0
-0.207,-0.207,0.593,1.0
-0.138,-0.138,0.707,0.0
-0.138,-0.087,0.335,0.0
-0.207,-0.057,0.443,1.0
-0.157,-0.007,0.543,1.0
-0.157,-0.007,0.643,1.0
-0.157,0.093,0.043,1.0
-0.157,0.143,0.193,0.0
-0.157,0.243,0.093,0.0
-0.057,-0.607,0.043,0.0
-0.057,-0.607,0.093,1.0
-0.057,-0.607,0.243,1.0
-0.057,-0.557,0.393,1.0
-0.107,-0.457,-0.007,1.0
-0.057,-0.557,0.143,1.0
-0.057,-0.357,0.193,1.0
-0.057,-0.507,0.393,1.0
-0.057,-0.507,0.443,1.0
-0.107,-0.457,0.543,1.0
-0.057,-0.357,-0.007,1.0
-0.057,-0.307,0.093,0.0
-0.057,-0.307,0.243,1.0
-0.057,-0.257,0.293,1.0
-0.107,-0.407,0.493,1.0
-0.107,-0.357,0.593,1.0
-0.057,-0.207,0.343,1.0
-0.057,-0.207,0.393,1.0
-0.057,-0.307,0.593,1.0
-0.057,-0.307,0.693,0.0
-0.087,-0.138,0.385,1.0
-0.057,-0.157,0.643,1.0
-0.057,-0.107,0.693,1.0
-0.057,-0.007,0.543,0.0
-0.007,-0.057,0.693,1.0
-0.057,0.043,0.593,0.0
-0.057,0.243,-0.007,0.0
-0.057,0.243,0.193,1.0
0.093,-0.607,0.043,0.0
0.093,-0.607,0.143,1.0
0.093,-0.607,0.243,1.0
0.043,-0.557,0.393,1.0
0.093,-0.457,-0.007,1.0
0.043,-0.457,0.043,1.0
0.093,-0.557,0.243,1.0
0.043,-0.507,0.393,1.0
0.093,-0.507,0.443,1.0
0.073,-0.510,0.546,0.0
0.043,-0.307,0.043,0.0
-0.007,-0.307,0.093,0.0
0.043,-0.307,0.243,1.0
-0.007,-0.307,0.293,1.0
0.043,-0.357,0.543,1.0
0.043,-0.357,0.593,1.0
0.043,-0.257,0.293,1.0
-0.007,-0.207,0.393,1.0
0.093,-0.257,0.643,1.0
0.093,-0.307,0.643,1.0
0.043,-0.107,0.443,1.0
0.043,-0.107,0.493,1.0
0.043,-0.107,0.693,1.0
-0.007,-0.057,0.493,0.0
0.043,-0.007,0.693,1.0
0.043,0.043,0.593,0.0
0.143,-0.557,-0.007,0.0
0.143,-0.607,0.143,1.0
0.093,-0.607,0.243,1.0
0.143,-0.557,0.393,1.0
0.093,-0.457,-0.007,1.0
0.193,-0.507,0.093,1.0
0.143,-0.557,0.243,1.0
0.143,-0.507,0.393,1.0
0.143,-0.457,0.493,1.0
0.143,-0.307,0.043,1.0
0.143,-0.307,0.093,1.0
0.093,-0.307,0.193,1.0
0.143,-0.457,0.393,1.0
0.143,-0.457,0.443,1.0
0.143,-0.407,0.543,1.0
0.143,-0.257,0.093,0.0
0.093,-0.257,0.243,0.0
0.093,-0.207,0.343,1.0
0.123,-0.188,0.385,1.0
0.093,-0.307,0.593,1.0
0.093,-0.257,0.693,0.0
0.143,-0.157,0.293,0.0
0.093,-0.157,0.393,1.0
0.193,-0.207,0.593,1.0
0.123,-0.138,0.707,0.0
0.093,-0.057,0.343,0.0
0.093,-0.057,0.443,1.0
0.093,-0.007,0.543,0.0
0.143,-0.007,0.693,0.0
0.123,0.123,0.073,0.0
0.123,0.284,0.073,1.0
0.093,0.243,0.143,0.0
0.143,0.343,0.093,0.0
0.243,-0.607,0.093,0.0
0.243,-0.557,0.293,1.0
0.243,-0.507,-0.007,0.0
0.293,-0.507,0.143,1.0
0.293,-0.507,0.243,1.0
0.293,-0.457,0.393,1.0
0.243,-0.507,0.443,0.0
0.243,-0.357,-0.007,1.0
0.243,-0.307,0.043,1.0
0.343,-0.407,0.243,1.0
0.243,-0.457,0.343,1.0
0.293,-0.407,0.443,1.0
0.243,-0.357,0.593,0.0
0.193,-0.257,0.043,1.0
0.193,-0.207,0.143,1.0
0.193,-0.207,0.193,1.0
0.143,-0.257,0.293,1.0
0.293,-0.307,0.493,1.0
0.284,-0.298,0.546,1.0
0.243,-0.107,0.043,1.0
0.193,-0.157,0.143,0.0
0.193,-0.157,0.243,0.0
0.193,-0.107,0.293,0.0
0.173,-0.138,0.385,1.0
0.293,-0.107,0.593,1.0
0.243,-0.207,0.643,1.0
0.193,-0.057,0.243,0.0
0.243,-0.007,0.393,1.0
0.243,-0.007,0.493,1.0
0.243,-0.007,0.593,1.0
0.243,-0.007,0.643,1.0
0.243,0.043,-0.007,0.0
0.193,0.043,0.143,0.0
0.243,0.043,0.293,1.0
0.293,0.143,0.143,1.0
0.243,0.243,-0.007,0.0
0.243,0.243,0.193,0.0
0.343,-0.457,-0.007,0.0
0.343,-0.507,0.143,1.0
0.393,-0.457,0.193,1.0
0.343,-0.507,0.343,0.0
0.343,-0.357,-0.007,1.0
0.393,-0.407,0.193,1.0
0.393,-0.407,0.243,1.0
0.393,-0.357,0.393,1.0
0.343,-0.407,0.443,1.0
0.393,-0.257,-0.007,1.0
0.393,-0.257,0.043,1.0
0.393,-0.357,0.243,1.0
0.443,-0.257,0.343,1.0
0.343,-0.307,0.493,1.0
0.393,-0.257,0.543,0.0
0.343,-0.207,-0.007,1.0
0.293,-0.107,0.093,1.0
0.243,-0.157,0.243,1.0
0.393,-0.157,0.443,1.0
0.393,-0.107,0.493,1.0
0.393,-0.157,0.543,1.0
0.293,-0.057,0.043,1.0
0.293,-0.057,0.143,1.0
0.393,-0.007,0.293,1.0
0.293,-0.007,0.343,1.0
0.293,-0.007,0.443,1.0
0.393,-0.057,0.543,1.0
0.335,0.073,0.073,0.0
0.343,0.093,0.143,1.0
0.343,0.093,0.243,1.0
0.393,0.043,0.343,1.0
0.343,0.093,0.443,0.0
0.393,0.043,0.543,1.0
0.343,0.143,0.093,1.0
0.343,0.293,0.043,0.0
0.443,-0.407,0.043,0.0
0.493,-0.357,0.193,1.0
0.443,-0.407,0.243,1.0
0.493,-0.357,0.343,0.0
0.493,-0.257,0.043,1.0
0.493,-0.307,0.143,1.0
0.496,-0.298,0.284,1.0
0.443,-0.307,0.393,1.0
0.443,-0.257,0.493,0.0
0.493,-0.157,0.043,1.0
0.493,-0.207,0.093,1.0
0.543,-0.157,0.243,1.0
0.493,-0.157,0.393,1.0
0.443,-0.157,0.493,1.0
0.393,-0.057,-0.007,1.0
0.443,-0.057,0.043,1.0
0.443,0.043,0.243,0.0
0.493,-0.057,0.393,1.0
0.493,-0.057,0.443,1.0
0.443,0.043,-0.007,1.0
0.385,0.073,0.123,1.0
0.443,0.043,0.293,0.0
0.443,0.093,0.393,0.0
0.443,0.143,0.093,1.0
0.543,-0.257,0.093,0.0
0.543,-0.307,0.243,0.0
0.543,-0.157,0.093,1.0
0.593,-0.107,0.243,0.0
0.543,-0.157,0.393,0.0
0.543,-0.107,0.043,1.0
0.593,-0.057,0.093,0.0
0.593,-0.007,0.243,0.0
0.593,-0.057,0.343,0.0
0.543,0.093,0.043,0.0
0.543,0.093,0.143,1.0
0.543,0.093,0.243,1.0
0.543,0.043,0.393,0.0
-0.610,-0.138,0.123,0.0
-0.610,-0.087,0.335,0.0
-0.560,0.073,0.073,0.0
-0.399,-0.399,0.073,1.0
-0.399,-0.399,0.284,1.0
-0.298,-0.138,0.123,1.0
-0.298,-0.138,0.234,1.0
-0.348,-0.138,0.596,1.0
-0.348,0.123,0.173,1.0
-0.138,-0.610,0.073,0.0
-0.138,-0.560,0.385,1.0
-0.138,-0.298,0.073,1.0
-0.087,-0.298,0.284,1.0
-0.087,-0.348,0.596,1.0
-0.087,-0.037,0.546,1.0
-0.138,0.335,0.073,0.0
0.123,-0.610,0.073,0.0
0.073,-0.610,0.335,0.0
0.073,-0.298,0.073,0.0
0.073,-0.298,0.284,1.0
0.123,-0.399,0.546,1.0
0.073,-0.037,0.546,1.0
0.335,-0.348,0.024,1.0
0.335,-0.399,0.385,1.0
0.335,-0.138,0.024,1.0
0.234,-0.087,0.284,1.0
0.385,-0.087,0.546,1.0
0.596,-0.087,0.123,0.0
0.546,-0.138,0.385,0.0
0.596,0.123,0.123,0.0
-0.557,-0.157,0.093,1.0
-0.557,-0.157,0.293,1.0
-0.607,-0.057,0.143,0.0
-0.557,-0.007,0.293,1.0
-0.557,-0.107,0.343,1.0
-0.557,0.043,0.093,1.0
-0.557,0.093,0.243,1.0
-0.457,-0.407,0.143,1.0
-0.457,-0.407,0.243,1.0
-0.507,-0.357,0.343,0.0
-0.457,-0.257,-0.007,0.0
-0.507,-0.257,0.093,1.0
-0.507,-0.307,0.243,1.0
-0.510,-0.298,0.335,0.0
-0.457,-0.257,0.493,0.0
-0.457,-0.207,-0.007,1.0
-0.507,-0.207,0.193,1.0
-0.407,-0.157,0.293,1.0
-0.507,-0.157,0.393,1.0
-0.457,-0.207,0.493,0.0
-0.457,-0.057,-0.007,1.0
-0.507,-0.057,0.093,1.0
-0.457,0.043,0.243,1.0
-0.507,-0.057,0.393,1.0
-0.457,-0.057,0.493,1.0
-0.457,0.093,-0.007,1.0
-0.507,0.043,0.093,1.0
-0.507,0.093,0.243,1.0
-0.399,0.073,0.335,1.0
-0.507,0.093,0.443,0.0
-0.457,0.093,-0.007,1.0
-0.457,0.193,0.093,0.0
-0.357,-0.457,-0.007,0.0
-0.348,-0.510,0.123,1.0
-0.348,-0.510,0.284,0.0
-0.357,-0.507,0.343,0.0
-0.307,-0.357,-0.007,1.0
-0.407,-0.407,0.093,1.0
-0.407,-0.407,0.293,1.0
-0.407,-0.407,0.343,1.0
-0.407,-0.357,0.443,1.0
-0.307,-0.257,-0.007,1.0
-0.357,-0.257,0.043,1.0
-0.457,-0.257,0.243,1.0
-0.357,-0.207,0.343,1.0
-0.348,-0.298,0.496,1.0
-0.357,-0.307,0.543,0.0
