# x,y,z,is_reachable
-0.232,-0.144,0.524,1.0
-0.220,-0.070,0.318,1.0
-0.170,-0.532,0.155,1.0
-0.130,-0.121,0.598,1.0
0.030,-0.170,0.668,1.0
0.155,-0.582,0.231,1.0
0.193,-0.320,0.131,1.0
0.301,-0.221,0.129,1.0
-0.343,-0.084,0.546,1.0
0.003,-0.284,0.270,1.0
-0.519,-0.294,0.218,1.0
-0.032,-0.494,-0.019,1.0
0.311,-0.288,0.533,1.0
0.231,-0.119,0.118,0.0
0.249,-0.226,0.043,1.0
-0.546,-0.110,0.058,1.0
-0.281,0.082,0.182,1.0
-0.257,-0.119,0.305,1.0
-0.119,-0.270,0.268,1.0
-0.042,-0.172,0.414,1.0
0.218,-0.544,0.105,1.0
0.105,-0.282,0.180,1.0
0.231,0.005,0.518,1.0
0.231,0.005,0.568,1.0
0.393,-0.195,-0.019,1.0
0.381,0.030,0.318,1.0
-0.300,-0.118,0.103,1.0
-0.479,-0.185,0.296,1.0
-0.352,-0.110,-0.035,1.0
-0.388,-0.070,0.456,1.0
-0.032,-0.494,-0.019,1.0
0.105,-0.282,0.180,1.0
0.231,0.005,0.568,1.0
0.045,-0.290,0.171,0.0
-0.244,0.256,0.018,0.0
0.305,-0.519,0.068,0.0
0.180,-0.276,-0.025,1.0
0.393,-0.195,-0.019,1.0
0.133,-0.022,0.469,0.0
-0.448,-0.192,0.421,1.0
-0.352,-0.110,-0.035,1.0
-0.363,-0.070,0.480,1.0
-0.232,-0.544,0.281,1.0
0.231,-0.119,0.118,0.0
0.231,0.005,0.518,1.0
0.377,-0.340,0.009,1.0
0.088,-0.596,0.316,1.0
0.088,-0.596,0.316,1.0
0.314,-0.533,0.251,1.0
0.314,-0.533,0.251,1.0
0.218,-0.220,0.205,1.0
0.314,-0.533,0.251,1.0
0.253,-0.127,0.266,1.0
0.341,-0.037,0.113,1.0
0.306,0.087,0.037,0.0
0.005,-0.620,0.118,1.0
0.005,-0.620,0.118,1.0
0.211,-0.389,0.599,0.0
-0.281,-0.111,0.110,1.0
0.327,-0.391,0.009,1.0
-0.182,-0.232,0.256,1.0
-0.091,-0.477,0.481,1.0
0.325,0.003,0.077,1.0
-0.268,-0.077,0.076,1.0
0.362,-0.482,0.268,1.0
0.211,-0.389,0.599,0.0
0.274,0.049,0.592,0.0
0.231,-0.382,-0.051,0.0
0.274,0.005,-0.001,1.0
0.246,-0.204,0.052,1.0
0.421,0.183,0.028,1.0
0.421,0.183,0.028,1.0
0.374,-0.432,0.269,1.0
0.302,0.024,0.161,1.0
-0.069,-0.590,0.067,1.0
-0.252,-0.339,0.566,1.0
0.190,-0.054,0.321,1.0
0.021,-0.623,0.283,0.0
0.021,-0.623,0.283,0.0
0.581,-0.041,0.323,0.0
-0.032,-0.395,0.568,1.0
-0.069,-0.590,0.067,1.0
-0.332,-0.432,0.068,1.0
-0.121,-0.507,-0.003,1.0
-0.032,-0.395,0.568,1.0
-0.207,-0.119,-0.001,0.0
-0.121,-0.507,-0.003,1.0
0.581,-0.041,0.323,0.0
-0.318,-0.482,0.126,1.0
-0.478,-0.189,-0.007,1.0
-0.195,-0.132,0.643,1.0
-0.478,-0.189,-0.007,1.0
-0.589,-0.144,0.224,0.0
-0.044,-0.570,0.068,1.0
0.056,0.268,-0.051,0.0
0.518,-0.251,0.180,1.0
-0.182,0.356,0.018,0.0
-0.195,-0.132,0.643,1.0
0.243,-0.032,0.524,1.0
-0.195,-0.132,0.643,1.0
0.268,-0.001,0.205,1.0
0.018,-0.369,0.581,1.0
0.518,-0.251,0.180,1.0
-0.463,0.054,0.402,1.0
-0.463,0.054,0.402,1.0
0.268,-0.001,0.205,1.0
-0.032,-0.482,0.493,1.0
-0.326,-0.238,0.561,1.0
-0.419,0.049,0.305,1.0
-0.032,-0.382,-0.070,0.0
-0.282,0.056,-0.051,0.0
0.018,-0.369,0.581,1.0
-0.557,0.005,0.193,1.0
-0.287,0.051,0.201,1.0
-0.589,-0.082,0.193,1.0
-0.438,-0.188,0.011,1.0
-0.182,-0.032,0.530,1.0
-0.032,-0.482,0.493,1.0
0.050,-0.213,0.649,1.0
0.196,-0.154,0.640,1.0
0.256,0.068,0.218,1.0
-0.178,0.305,-0.030,1.0
-0.557,0.005,0.193,1.0
-0.035,-0.323,0.259,1.0
0.086,-0.213,0.649,1.0
-0.419,0.049,0.305,1.0
-0.262,-0.022,0.261,1.0
-0.226,0.005,0.643,1.0
0.191,-0.168,0.324,1.0
-0.557,0.018,0.218,1.0
-0.244,-0.007,0.575,1.0
-0.035,-0.323,0.259,1.0
0.005,-0.320,0.269,1.0
0.086,-0.213,0.649,1.0
0.050,-0.213,0.649,1.0
0.355,0.118,0.105,1.0
0.474,0.018,-0.019,1.0
-0.084,-0.492,-0.034,1.0
0.474,0.018,-0.019,0.0
-0.284,-0.127,0.062,1.0
-0.090,-0.583,0.254,1.0
0.443,0.005,-0.044,0.0
-0.343,-0.047,0.386,1.0
0.443,0.005,-0.044,0.0
0.428,-0.330,0.007,1.0
-0.074,-0.501,0.518,0.0
0.297,0.105,0.030,1.0
-0.170,-0.432,0.555,0.0
0.218,-0.576,0.131,1.0
-0.133,-0.242,0.684,0.0
0.562,-0.177,0.278,1.0
-0.383,-0.485,0.251,0.0
0.075,-0.583,0.254,1.0
0.268,-0.070,0.105,1.0
0.075,-0.343,0.631,1.0
-0.469,0.056,-0.032,0.0
-0.469,0.056,-0.032,0.0
0.254,-0.380,0.556,1.0
0.093,-0.507,-0.007,1.0
0.093,-0.507,-0.007,1.0
-0.232,-0.445,0.480,1.0
0.268,-0.070,0.105,0.0
-0.257,-0.488,0.418,1.0
0.530,-0.270,0.068,0.0
-0.115,-0.230,0.266,0.0
0.093,-0.563,0.030,1.0
0.093,-0.563,0.030,1.0
-0.538,-0.070,-0.019,0.0
0.327,-0.448,0.021,1.0
-0.392,-0.216,0.565,0.0
-0.025,-0.376,-0.019,1.0
-0.025,-0.376,-0.019,1.0
0.351,-0.135,0.620,0.0
0.534,0.100,0.295,0.0
-0.354,-0.320,-0.048,0.0
-0.354,-0.320,-0.048,0.0
0.334,-0.429,0.028,1.0
-0.090,-0.583,0.254,1.0
0.075,-0.583,0.254,1.0
0.351,-0.135,0.620,0.0
-0.232,-0.445,0.480,1.0
-0.276,-0.026,0.011,1.0
0.437,-0.305,0.022,1.0
0.308,-0.267,0.571,1.0
0.353,0.024,0.418,1.0
0.437,-0.305,0.022,1.0
0.308,-0.267,0.571,1.0
0.518,-0.057,0.368,1.0
-0.475,-0.244,0.018,1.0
-0.445,0.168,0.056,1.0
-0.379,-0.478,0.159,1.0
-0.300,-0.032,0.218,1.0
-0.381,0.034,0.556,1.0
-0.270,-0.482,0.381,1.0
-0.195,-0.294,0.243,1.0
-0.232,-0.119,0.305,1.0
-0.220,-0.070,0.318,1.0
-0.256,0.057,0.207,1.0
-0.170,-0.532,0.155,1.0
-0.130,-0.071,0.648,1.0
-0.084,-0.489,0.406,1.0
0.059,-0.080,0.670,1.0
0.131,-0.307,0.205,1.0
0.291,-0.212,0.126,1.0
0.470,0.000,0.279,1.0
-0.357,-0.056,0.507,1.0
0.276,-0.059,0.120,1.0
-0.519,-0.294,0.168,1.0
-0.132,-0.195,0.305,1.0
-0.019,-0.500,-0.019,1.0
0.105,-0.332,0.005,1.0
0.276,-0.521,0.364,1.0
0.276,-0.521,0.364,1.0
0.231,-0.132,0.105,1.0
0.301,0.033,0.301,1.0
-0.257,-0.119,0.305,1.0
0.118,-0.307,0.668,0.0
0.218,-0.544,0.105,1.0
0.418,-0.244,-0.019,1.0
-0.479,-0.185,0.296,1.0
-0.544,0.056,0.118,1.0
-0.387,-0.066,0.456,1.0
-0.232,-0.229,-0.015,1.0
-0.244,0.081,0.118,1.0
-0.019,-0.500,-0.019,1.0
0.205,-0.282,0.005,1.0
0.045,-0.290,0.171,1.0
-0.533,0.058,0.339,1.0
-0.182,-0.044,0.505,1.0
-0.084,-0.504,-0.021,1.0
0.118,-0.620,0.205,1.0
0.418,-0.244,-0.019,1.0
0.521,-0.324,0.099,0.0
0.505,-0.232,0.381,1.0
-0.276,0.097,0.172,1.0
0.264,-0.117,-0.004,1.0
-0.482,-0.170,0.005,1.0
-0.362,-0.066,0.480,1.0
0.105,-0.332,0.005,1.0
0.288,-0.533,0.158,1.0
0.288,-0.533,0.158,1.0
0.205,-0.282,0.005,1.0
0.231,-0.132,0.105,1.0
0.158,-0.072,0.314,0.0
0.519,-0.265,0.158,1.0
0.518,0.056,0.355,1.0
0.377,-0.340,0.009,1.0
0.360,-0.483,0.266,1.0
0.395,0.037,0.515,1.0
0.543,-0.207,0.086,1.0
0.543,-0.207,0.086,1.0
0.543,-0.207,0.086,1.0
0.253,-0.127,0.266,1.0
0.308,0.080,0.018,1.0
0.286,0.026,0.496,1.0
-0.019,-0.620,0.118,1.0
0.341,0.025,0.404,1.0
-0.019,-0.620,0.118,1.0
0.286,0.026,0.496,1.0
0.327,-0.391,0.009,1.0
0.268,0.024,-0.007,1.0
0.040,-0.335,0.084,1.0
0.040,-0.335,0.084,1.0
0.205,0.069,0.081,1.0
0.262,-0.007,0.011,0.0
0.271,0.034,0.630,1.0
-0.479,-0.260,0.421,1.0
0.274,0.005,-0.001,1.0
-0.065,-0.583,0.113,1.0
0.190,0.071,0.021,1.0
-0.500,0.112,0.037,1.0
-0.318,0.175,-0.027,1.0
-0.500,0.112,0.037,1.0
0.374,-0.432,0.269,1.0
0.521,0.033,0.315,1.0
0.009,-0.623,0.271,0.0
-0.488,-0.294,0.043,1.0
0.009,-0.623,0.271,0.0
-0.073,-0.589,0.059,1.0
0.569,-0.003,0.323,0.0
-0.073,-0.589,0.059,1.0
-0.332,-0.432,0.068,1.0
-0.121,-0.507,-0.003,1.0
-0.121,-0.177,0.675,1.0
-0.442,-0.342,0.285,1.0
-0.121,-0.507,-0.003,1.0
0.569,-0.003,0.323,0.0
-0.442,-0.342,0.285,1.0
-0.395,0.174,0.180,0.0
-0.395,0.186,0.168,0.0
-0.255,0.063,0.303,1.0
-0.255,0.063,0.303,1.0
0.283,0.055,0.030,1.0
-0.461,-0.354,0.309,1.0
-0.528,-0.176,0.030,0.0
-0.213,-0.119,0.637,1.0
-0.528,-0.176,0.030,0.0
0.056,0.318,-0.051,0.0
-0.232,0.231,-0.051,0.0
0.408,0.020,0.251,0.0
0.530,-0.238,0.180,1.0
-0.213,-0.119,0.637,1.0
0.243,-0.032,0.524,1.0
-0.213,-0.119,0.637,1.0
0.530,-0.238,0.180,1.0
-0.463,0.054,0.402,1.0
-0.463,0.054,0.402,1.0
-0.201,-0.132,0.643,1.0
0.231,0.281,-0.038,1.0
0.587,-0.026,0.199,1.0
-0.381,0.018,0.336,1.0
0.474,-0.338,0.211,1.0
0.474,-0.338,0.211,1.0
0.328,-0.002,0.161,1.0
0.474,-0.338,0.211,1.0
-0.287,0.051,0.201,1.0
-0.244,-0.482,0.381,1.0
0.015,-0.323,0.259,1.0
-0.425,-0.218,0.011,1.0
-0.146,0.316,0.038,1.0
-0.182,-0.032,0.555,1.0
0.196,-0.154,0.640,1.0
0.268,0.043,0.205,1.0
-0.185,0.331,-0.043,1.0
