# x,y,z,is_reachable
-0.182,-0.557,0.293,1.0
0.018,-0.282,0.218,0.0
0.018,-0.582,0.068,1.0
0.083,-0.584,0.289,1.0
0.368,-0.382,0.418,1.0
0.318,-0.382,0.518,0.0
0.218,0.168,0.118,0.0
0.418,-0.332,0.468,0.0
0.468,-0.182,0.418,1.0
-0.382,-0.382,0.368,1.0
-0.382,-0.382,0.418,1.0
-0.332,-0.057,0.093,1.0
-0.232,-0.232,0.168,1.0
-0.132,-0.282,0.318,1.0
0.218,-0.307,0.143,1.0
0.243,-0.407,0.418,1.0
0.218,-0.232,0.068,1.0
0.218,-0.232,0.118,0.0
0.208,-0.147,0.363,1.0
0.368,-0.457,0.293,1.0
0.318,-0.082,0.368,1.0
0.493,0.043,0.018,1.0
0.389,0.034,0.133,1.0
-0.482,-0.382,0.218,0.0
-0.482,-0.282,0.018,0.0
-0.532,-0.032,0.068,1.0
-0.532,-0.032,0.368,1.0
-0.432,-0.432,0.168,1.0
-0.432,-0.082,0.518,1.0
-0.282,-0.107,0.293,1.0
-0.097,-0.508,0.494,1.0
0.068,-0.532,0.418,1.0
0.218,-0.532,0.318,1.0
0.268,-0.482,0.018,1.0
0.293,-0.307,0.593,0.0
0.268,-0.182,0.618,1.0
0.268,-0.082,0.668,0.0
0.393,-0.307,-0.007,1.0
0.368,-0.432,0.368,1.0
0.243,-0.032,0.293,1.0
0.418,0.018,0.318,1.0
0.393,0.143,-0.032,1.0
-0.532,-0.232,0.168,1.0
-0.482,0.118,0.218,1.0
-0.282,-0.082,0.118,1.0
-0.282,0.018,0.418,1.0
-0.182,-0.282,0.068,1.0
-0.232,-0.182,0.068,1.0
-0.182,-0.182,0.118,0.0
-0.257,-0.182,0.293,1.0
-0.207,-0.482,-0.007,1.0
-0.082,-0.282,0.218,1.0
-0.182,-0.032,0.668,1.0
-0.032,-0.332,0.018,0.0
0.083,-0.508,0.494,1.0
0.018,-0.182,0.368,1.0
0.218,-0.532,0.068,1.0
0.168,-0.207,0.643,1.0
0.318,-0.482,0.368,1.0
0.339,-0.459,0.289,1.0
0.148,-0.113,0.360,1.0
0.218,-0.032,0.668,1.0
0.218,0.068,0.268,1.0
0.418,-0.432,0.218,1.0
0.443,-0.357,0.293,1.0
0.418,-0.082,0.518,1.0
0.518,-0.182,0.068,1.0
0.493,0.043,-0.007,1.0
-0.532,-0.232,0.168,1.0
-0.407,-0.257,0.393,1.0
-0.282,0.018,0.418,1.0
-0.432,-0.132,0.418,1.0
-0.282,-0.482,0.018,1.0
-0.282,0.168,0.068,1.0
-0.097,-0.508,0.494,1.0
-0.032,-0.532,0.418,1.0
0.018,-0.182,0.368,1.0
-0.007,0.093,0.643,1.0
-0.032,-0.532,0.418,1.0
0.193,-0.482,-0.007,1.0
0.168,-0.282,0.068,1.0
0.118,-0.282,0.218,1.0
0.293,-0.307,0.593,0.0
0.364,-0.483,0.083,1.0
0.418,-0.432,0.218,1.0
0.393,-0.307,-0.007,1.0
0.468,-0.282,0.068,1.0
0.418,-0.282,0.468,1.0
0.364,0.033,0.389,1.0
0.393,-0.007,-0.007,1.0
0.414,-0.378,0.364,1.0
-0.457,-0.132,0.393,1.0
-0.432,-0.432,0.168,1.0
-0.207,-0.207,0.043,0.0
-0.232,-0.532,0.418,0.0
-0.182,-0.332,0.618,0.0
-0.232,-0.032,0.468,1.0
-0.182,-0.032,0.418,1.0
-0.082,-0.282,0.218,1.0
-0.082,-0.282,0.668,0.0
-0.082,-0.282,0.668,0.0
0.093,-0.532,0.043,1.0
0.018,-0.282,0.168,0.0
0.093,-0.532,0.043,1.0
0.068,-0.532,0.418,1.0
0.083,-0.508,0.494,1.0
0.218,-0.282,0.618,1.0
0.393,-0.457,0.293,1.0
0.393,-0.307,0.018,1.0
0.268,0.018,0.368,1.0
0.418,0.018,0.518,1.0
0.393,0.143,-0.032,1.0
-0.122,0.003,0.620,1.0
-0.532,-0.232,0.118,1.0
-0.532,-0.182,0.318,1.0
-0.382,-0.482,0.218,1.0
-0.382,-0.482,0.218,1.0
-0.282,0.018,0.468,1.0
-0.332,0.018,0.618,1.0
-0.232,0.018,0.668,0.0
-0.278,0.288,0.083,0.0
-0.232,-0.532,0.318,1.0
-0.232,-0.482,0.468,1.0
-0.082,-0.282,0.218,1.0
0.018,-0.282,0.168,0.0
0.318,-0.532,0.218,1.0
0.318,-0.532,0.218,1.0
0.268,0.218,0.118,0.0
0.364,-0.483,0.083,1.0
0.518,-0.182,0.068,1.0
0.518,-0.232,0.068,1.0
0.568,-0.182,0.218,1.0
0.393,-0.007,-0.007,1.0
-0.324,-0.087,0.073,1.0
-0.407,-0.257,0.018,1.0
-0.282,-0.232,0.218,1.0
-0.352,0.008,0.469,1.0
-0.232,-0.282,0.218,1.0
-0.057,-0.532,0.293,1.0
-0.057,-0.407,0.518,1.0
0.043,-0.407,0.518,1.0
0.168,-0.332,0.118,1.0
0.218,-0.257,0.193,1.0
0.268,-0.232,0.118,1.0
0.293,-0.207,0.218,1.0
0.293,-0.132,0.243,1.0
0.293,-0.132,0.293,1.0
0.493,0.068,0.043,1.0
-0.482,-0.382,0.168,1.0
-0.557,-0.007,0.118,1.0
-0.332,-0.432,0.418,1.0
-0.407,-0.232,-0.007,1.0
-0.432,-0.057,0.593,0.0
-0.332,-0.432,0.418,1.0
-0.232,-0.232,0.118,0.0
-0.282,-0.032,0.568,1.0
-0.282,0.118,0.218,0.0
-0.182,-0.532,0.018,1.0
-0.132,-0.532,0.418,1.0
-0.132,0.018,0.618,0.0
-0.132,-0.532,0.418,1.0
-0.032,-0.082,0.468,0.0
0.118,-0.532,0.418,1.0
0.118,-0.432,0.518,1.0
0.068,-0.182,0.318,0.0
0.218,-0.532,0.418,0.0
0.318,-0.432,0.418,1.0
0.243,-0.207,-0.007,1.0
0.243,-0.007,0.093,1.0
0.418,-0.432,0.118,1.0
0.418,-0.432,0.268,1.0
0.268,-0.207,0.018,1.0
0.418,-0.332,0.418,1.0
0.268,-0.082,0.168,0.0
0.418,-0.182,0.518,1.0
0.343,-0.207,0.593,0.0
0.268,0.168,0.018,0.0
0.518,-0.182,0.368,1.0
-0.428,-0.378,0.364,1.0
-0.582,-0.182,0.118,0.0
-0.557,-0.182,0.193,1.0
-0.457,-0.207,0.368,1.0
-0.482,0.118,0.168,1.0
-0.482,0.068,0.368,1.0
-0.482,0.168,0.068,0.0
-0.382,-0.382,0.018,1.0
-0.282,-0.182,0.168,1.0
-0.407,-0.257,0.418,1.0
-0.407,-0.182,0.443,1.0
-0.332,0.118,0.218,1.0
-0.232,-0.182,0.318,1.0
-0.332,-0.182,0.368,1.0
-0.282,-0.182,0.618,1.0
-0.182,-0.432,0.518,1.0
-0.232,-0.232,0.618,1.0
-0.132,-0.432,0.518,1.0
-0.107,0.243,0.218,0.0
-0.032,-0.182,0.368,1.0
0.093,-0.007,0.693,1.0
0.193,-0.457,0.443,1.0
0.193,-0.182,0.643,1.0
0.268,-0.482,0.418,1.0
0.268,-0.432,0.468,1.0
0.268,0.018,0.418,1.0
0.268,0.018,0.468,1.0
0.418,-0.282,0.018,1.0
0.368,-0.282,0.518,1.0
0.418,0.018,0.318,1.0
0.518,-0.332,0.218,0.0
0.443,-0.407,0.293,1.0
0.518,-0.232,0.068,1.0
0.494,0.133,0.083,0.0
-0.582,-0.032,0.268,1.0
-0.457,-0.407,0.293,0.0
-0.557,-0.182,0.193,1.0
-0.457,-0.207,0.343,1.0
-0.432,-0.432,0.118,1.0
-0.432,-0.432,0.268,0.0
-0.432,-0.232,0.368,1.0
-0.182,-0.232,0.218,1.0
-0.182,-0.282,0.618,1.0
-0.207,0.243,0.193,0.0
-0.032,-0.182,0.368,1.0
-0.032,-0.332,0.618,1.0
-0.032,-0.332,0.618,1.0
0.168,-0.582,0.368,0.0
0.218,0.118,0.118,1.0
0.218,0.118,0.218,1.0
0.318,-0.532,0.218,1.0
0.469,-0.378,0.108,1.0
0.518,-0.332,0.218,0.0
0.518,-0.232,0.318,1.0
0.518,-0.082,0.418,1.0
0.518,-0.032,0.418,1.0
-0.403,-0.328,0.009,1.0
0.083,-0.022,0.595,1.0
0.389,-0.302,0.009,1.0
-0.582,-0.182,0.218,0.0
-0.582,-0.032,0.368,0.0
-0.482,-0.107,-0.007,1.0
-0.382,0.118,0.218,1.0
-0.382,-0.482,0.118,1.0
-0.407,-0.232,-0.007,1.0
-0.232,-0.182,0.218,1.0
-0.282,-0.182,0.118,1.0
-0.432,-0.182,0.518,1.0
-0.432,0.118,0.218,1.0
-0.232,-0.532,0.368,1.0
-0.232,-0.232,0.168,1.0
-0.307,0.243,-0.032,1.0
-0.232,-0.082,0.468,1.0
-0.132,0.018,0.618,0.0
-0.032,-0.282,0.218,0.0
0.118,-0.532,0.418,1.0
0.293,-0.407,-0.007,1.0
0.268,-0.232,0.618,1.0
0.268,0.018,0.418,1.0
0.293,-0.007,0.568,0.0
0.293,-0.407,-0.007,1.0
0.393,-0.307,0.018,1.0
0.218,-0.182,0.218,1.0
0.368,-0.107,-0.007,1.0
0.418,-0.032,0.518,1.0
0.469,-0.378,0.083,0.0
0.368,-0.107,-0.007,1.0
0.393,0.093,0.193,1.0
0.393,0.093,0.193,1.0
-0.302,0.133,0.133,1.0
-0.098,-0.022,0.595,1.0
-0.532,-0.182,0.068,1.0
-0.532,-0.232,0.268,1.0
-0.432,0.118,0.218,1.0
-0.432,-0.432,0.268,0.0
-0.432,-0.282,0.018,1.0
-0.232,-0.232,0.168,1.0
-0.282,-0.032,0.418,1.0
-0.282,-0.032,0.468,1.0
-0.382,0.118,0.218,1.0
-0.332,0.218,0.118,1.0
-0.332,0.218,0.118,1.0
-0.232,0.018,0.368,1.0
-0.082,-0.082,0.418,1.0
-0.032,-0.282,0.218,0.0
0.018,-0.232,0.318,1.0
0.018,-0.232,0.318,1.0
0.068,-0.432,0.568,1.0
0.068,-0.282,0.668,0.0
0.168,-0.532,0.018,1.0
0.168,-0.232,0.218,1.0
0.268,-0.207,-0.007,1.0
0.168,-0.032,0.418,1.0
0.218,0.018,0.418,0.0
0.268,0.018,0.468,1.0
0.264,0.083,0.158,1.0
0.218,0.168,0.068,1.0
0.418,-0.432,0.268,1.0
0.268,-0.207,-0.007,1.0
0.518,-0.332,0.218,0.0
0.518,-0.232,0.068,1.0
0.518,-0.032,0.418,1.0
-0.298,-0.274,0.123,1.0
0.260,-0.298,0.123,1.0
0.260,-0.113,0.309,1.0
-0.282,-0.232,0.168,1.0
-0.232,-0.207,0.043,1.0
-0.182,-0.232,0.218,1.0
-0.132,-0.232,0.368,1.0
-0.082,-0.382,0.118,1.0
-0.072,-0.533,0.289,1.0
-0.057,-0.432,0.493,1.0
-0.082,-0.007,0.643,1.0
0.018,-0.382,0.118,1.0
0.043,-0.532,0.293,1.0
0.043,-0.432,0.493,1.0
0.133,-0.533,0.108,1.0
0.218,-0.282,0.118,1.0
0.268,-0.082,0.418,1.0
0.289,0.034,0.133,1.0
0.339,-0.433,0.108,1.0
0.268,-0.207,0.143,1.0
0.268,-0.257,0.193,1.0
0.293,-0.157,0.218,1.0
0.293,-0.157,0.268,1.0
0.339,-0.017,0.183,1.0
0.318,-0.032,0.368,1.0
0.318,-0.032,0.418,1.0
0.443,-0.382,0.293,1.0
0.493,-0.157,-0.007,0.0
0.389,-0.017,0.133,1.0
0.389,0.058,0.058,1.0
-0.482,-0.132,0.318,1.0
-0.482,0.118,0.168,0.0
-0.407,-0.257,-0.007,1.0
-0.407,-0.007,-0.007,1.0
-0.282,-0.107,0.293,1.0
-0.332,0.118,0.218,1.0
-0.307,0.143,-0.032,1.0
-0.282,-0.182,0.618,1.0
-0.232,0.068,0.218,1.0
-0.082,-0.532,0.418,1.0
-0.182,-0.282,0.618,1.0
-0.082,-0.032,0.468,1.0
-0.097,-0.584,0.289,1.0
-0.082,-0.532,0.418,1.0
0.018,-0.082,0.468,0.0
0.018,-0.082,0.468,0.0
0.193,-0.507,-0.007,1.0
0.168,-0.282,0.668,0.0
0.268,-0.032,0.668,0.0
0.364,-0.483,0.108,1.0
0.418,-0.432,0.068,0.0
0.418,-0.432,0.318,0.0
0.268,-0.132,0.168,1.0
0.268,-0.082,0.168,0.0
0.418,-0.232,0.518,1.0
0.314,-0.017,0.108,1.0
0.339,0.083,0.033,1.0
0.468,-0.282,0.018,1.0
0.518,-0.232,0.318,1.0
0.493,0.093,0.018,1.0
-0.582,-0.182,0.168,0.0
-0.582,0.018,0.268,0.0
-0.407,-0.232,0.443,1.0
-0.407,-0.207,0.443,1.0
-0.307,-0.407,-0.007,1.0
-0.282,-0.432,0.468,1.0
-0.332,-0.182,0.318,1.0
-0.282,-0.132,0.418,1.0
-0.232,-0.182,0.118,1.0
-0.232,-0.232,0.618,1.0
-0.132,-0.432,0.568,0.0
-0.182,-0.207,0.643,1.0
-0.182,0.068,0.068,0.0
-0.082,-0.332,0.018,0.0
0.018,-0.082,0.468,0.0
0.068,0.018,0.668,0.0
0.068,-0.082,0.418,0.0
0.193,-0.357,-0.032,1.0
0.218,-0.132,0.068,1.0
0.218,-0.182,0.668,0.0
0.268,0.018,0.518,1.0
0.268,0.018,0.568,1.0
0.218,0.018,0.268,1.0
0.418,-0.507,0.218,0.0
0.418,-0.382,0.368,1.0
0.418,-0.282,0.018,1.0
0.445,-0.352,0.289,1.0
0.318,-0.032,0.018,0.0
0.468,-0.282,0.018,1.0
0.468,-0.282,0.418,1.0
0.494,0.133,0.108,1.0
0.364,-0.428,0.364,1.0
-0.582,0.018,0.268,0.0
-0.457,-0.432,0.093,0.0
-0.482,0.118,0.218,1.0
-0.307,-0.407,-0.007,1.0
-0.432,-0.432,0.068,0.0
-0.432,-0.432,0.318,0.0
-0.432,-0.182,0.518,1.0
-0.407,-0.157,0.443,1.0
-0.332,0.118,0.218,1.0
-0.332,-0.432,0.418,1.0
-0.232,0.118,0.168,1.0
-0.207,0.193,0.043,0.0
-0.182,-0.582,0.368,0.0
-0.182,-0.532,0.018,1.0
-0.182,-0.582,0.268,1.0
-0.232,-0.232,0.618,1.0
-0.007,-0.607,0.093,1.0
-0.007,-0.282,0.643,1.0
0.068,-0.332,0.018,0.0
-0.007,-0.282,0.643,1.0
0.218,-0.582,0.068,0.0
0.168,-0.582,0.318,1.0
0.218,-0.482,0.468,1.0
0.268,0.018,0.568,1.0
0.193,0.093,0.043,1.0
0.243,0.193,0.193,0.0
0.318,-0.532,0.168,1.0
0.368,-0.382,0.468,0.0
0.343,-0.007,0.393,1.0
0.518,-0.332,0.168,0.0
-0.428,-0.072,0.595,0.0
-0.432,0.118,0.218,1.0
-0.407,-0.457,0.093,0.0
-0.332,-0.532,0.218,0.0
-0.432,-0.382,0.368,1.0
-0.307,-0.107,0.068,1.0
-0.282,-0.182,0.168,1.0
-0.407,-0.207,0.543,0.0
-0.378,0.008,0.494,1.0
-0.307,-0.007,0.593,1.0
-0.382,0.118,0.218,1.0
-0.232,-0.532,0.068,1.0
-0.182,-0.182,0.268,1.0
-0.332,0.118,0.218,1.0
-0.307,0.118,0.643,0.0
-0.182,-0.532,0.418,1.0
-0.132,-0.032,0.468,1.0
-0.082,0.268,0.118,0.0
-0.032,-0.282,0.168,0.0
0.168,-0.582,0.268,1.0
0.218,-0.332,0.618,0.0
0.218,-0.207,-0.007,1.0
0.318,-0.182,0.618,0.0
0.218,-0.182,0.218,0.0
0.418,-0.282,0.468,1.0
0.268,-0.032,0.168,1.0
0.493,-0.432,0.218,0.0
0.418,0.068,0.368,1.0
0.288,-0.403,0.009,1.0
-0.457,-0.207,0.393,1.0
-0.382,0.118,0.218,1.0
-0.482,0.068,0.418,1.0
-0.432,-0.432,0.318,0.0
-0.232,-0.182,0.118,1.0
-0.282,0.018,0.518,1.0
-0.432,0.118,0.218,1.0
-0.332,-0.532,0.218,0.0
-0.332,-0.532,0.218,0.0
-0.307,-0.407,0.018,1.0
-0.182,-0.032,0.318,1.0
-0.182,0.018,0.668,1.0
-0.298,0.309,0.073,0.0
-0.207,-0.457,0.443,1.0
-0.182,0.018,0.368,1.0
-0.107,-0.007,0.493,1.0
-0.032,-0.282,0.168,0.0
-0.032,-0.232,0.318,1.0
-0.007,-0.607,0.093,1.0
-0.032,-0.232,0.318,1.0
0.068,-0.282,0.668,0.0
0.218,-0.482,0.468,1.0
0.218,-0.382,0.568,1.0
0.318,-0.532,0.168,1.0
0.318,-0.532,0.168,1.0
0.218,-0.482,0.468,1.0
0.268,-0.432,0.518,0.0
0.168,-0.032,0.468,1.0
0.218,0.018,0.368,1.0
0.268,0.018,0.518,1.0
0.218,0.068,0.218,0.0
0.418,-0.507,0.218,0.0
0.418,-0.432,0.318,0.0
0.496,-0.113,0.521,0.0
0.518,0.018,0.418,1.0
0.468,0.068,0.418,1.0
-0.348,-0.399,0.049,1.0
-0.298,-0.087,0.099,1.0
0.335,-0.399,0.049,1.0
-0.457,-0.107,-0.007,1.0
-0.432,-0.307,0.243,1.0
-0.182,-0.332,0.118,1.0
-0.232,-0.232,0.268,1.0
-0.232,-0.182,0.218,1.0
-0.132,-0.382,0.118,1.0
-0.032,-0.382,0.118,1.0
-0.032,-0.332,0.118,1.0
-0.072,-0.433,0.494,1.0
0.068,-0.382,0.118,1.0
0.058,-0.533,0.289,1.0
0.018,-0.332,0.118,1.0
0.058,-0.433,0.494,1.0
0.068,-0.007,0.643,0.0
0.118,-0.382,0.118,1.0
0.289,-0.483,0.058,1.0
0.193,-0.357,-0.007,1.0
0.218,-0.307,0.193,1.0
0.243,-0.207,0.018,1.0
0.168,-0.232,0.318,1.0
0.293,-0.257,0.518,1.0
0.218,-0.182,0.068,1.0
0.419,-0.352,0.108,1.0
0.393,-0.257,0.418,1.0
0.343,-0.207,0.568,1.0
0.318,-0.007,0.543,1.0
0.339,0.034,0.083,1.0
-0.278,-0.098,0.059,1.0
0.414,-0.378,0.364,1.0
-0.582,-0.032,0.118,1.0
-0.510,-0.113,0.521,0.0
-0.382,-0.432,0.368,1.0
-0.432,-0.332,0.418,1.0
-0.352,-0.017,0.364,1.0
-0.432,-0.007,0.543,0.0
-0.282,-0.382,0.518,1.0
-0.282,-0.207,-0.032,1.0
-0.257,-0.207,-0.032,1.0
-0.232,-0.082,0.118,0.0
-0.207,0.093,0.243,1.0
-0.282,0.018,0.618,1.0
-0.324,0.284,0.073,0.0
-0.082,-0.232,0.268,0.0
-0.182,-0.182,0.268,1.0
-0.107,-0.057,0.393,1.0
-0.107,-0.007,0.593,1.0
-0.113,-0.535,0.496,0.0
-0.032,-0.082,0.468,0.0
-0.122,-0.098,0.700,0.0
-0.032,-0.082,0.468,0.0
0.108,-0.098,0.700,0.0
0.168,-0.557,0.293,1.0
0.218,-0.532,0.368,1.0
0.068,-0.332,0.018,0.0
0.168,-0.432,0.518,1.0
0.168,-0.232,0.668,0.0
0.118,0.018,0.618,0.0
0.168,-0.032,0.668,1.0
0.293,-0.507,0.043,1.0
0.293,-0.107,0.643,0.0
0.243,-0.257,0.093,1.0
0.343,-0.107,-0.032,1.0
0.268,-0.032,0.118,0.0
0.268,0.018,0.318,1.0
0.493,0.068,-0.007,0.0
0.441,-0.373,0.284,1.0
-0.532,-0.082,0.368,1.0
-0.532,-0.007,0.443,0.0
-0.482,0.168,0.068,0.0
-0.432,-0.332,0.018,1.0
-0.407,-0.282,-0.007,1.0
-0.432,-0.232,0.393,1.0
-0.307,-0.082,0.093,1.0
-0.332,0.118,0.018,1.0
-0.307,-0.407,-0.007,1.0
-0.282,-0.382,0.518,1.0
-0.182,-0.182,0.068,0.0
-0.232,-0.132,0.118,0.0
-0.282,0.068,0.018,0.0
-0.207,-0.457,-0.032,0.0
-0.082,-0.282,0.168,1.0
-0.232,-0.432,0.518,1.0
-0.207,-0.407,0.543,1.0
-0.207,-0.182,0.643,1.0
-0.182,0.068,0.068,0.0
-0.082,-0.332,0.018,0.0
0.099,-0.535,0.496,0.0
0.043,-0.007,0.643,1.0
0.218,-0.232,0.618,1.0
0.218,-0.582,0.268,0.0
0.343,-0.457,0.293,1.0
0.168,-0.232,0.068,0.0
0.268,-0.107,0.643,1.0
0.218,-0.182,0.668,0.0
0.193,-0.007,0.493,1.0
0.318,0.118,0.168,1.0
0.418,-0.507,0.168,0.0
0.418,-0.332,0.418,1.0
0.443,-0.207,0.443,1.0
0.518,-0.332,0.168,0.0
0.468,-0.282,0.018,1.0
0.468,-0.332,0.368,1.0
0.518,-0.157,-0.007,0.0
0.518,-0.182,0.368,1.0
0.568,0.068,0.218,1.0
0.339,-0.098,-0.017,1.0
-0.582,-0.032,0.318,0.0
-0.532,0.118,0.218,0.0
-0.457,-0.107,-0.032,1.0
-0.507,-0.057,0.518,0.0
-0.407,0.093,-0.007,1.0
-0.407,0.093,-0.007,1.0
-0.307,-0.407,-0.007,1.0
-0.432,-0.382,0.368,1.0
-0.282,-0.207,-0.032,1.0
-0.407,-0.207,0.418,1.0
-0.432,-0.232,0.518,0.0
-0.348,-0.113,-0.062,0.0
-0.282,-0.482,0.018,1.0
-0.207,-0.257,-0.032,1.0
-0.182,-0.232,0.218,1.0
-0.232,-0.282,0.618,1.0
-0.332,-0.182,0.618,0.0
-0.232,0.118,0.168,1.0
-0.182,-0.582,0.318,0.0
-0.113,-0.535,0.496,0.0
-0.132,-0.282,0.168,1.0
0.068,-0.332,0.018,0.0
0.193,-0.457,-0.032,1.0
0.133,-0.047,0.389,1.0
0.108,-0.098,0.700,0.0
0.193,0.243,0.193,0.0
0.193,-0.457,-0.032,1.0
0.193,-0.332,-0.032,1.0
0.193,0.043,0.093,0.0
0.218,0.068,0.118,0.0
0.264,0.108,0.158,1.0
0.368,-0.482,0.068,0.0
0.318,-0.107,-0.007,1.0
0.368,0.043,0.393,1.0
0.293,0.043,-0.007,1.0
0.418,0.168,0.068,1.0
0.518,-0.082,0.418,1.0
0.518,0.018,0.418,1.0
0.443,0.093,0.518,0.0
0.108,0.003,0.620,1.0
-0.457,-0.107,-0.032,1.0
-0.557,-0.107,0.268,1.0
-0.432,-0.457,0.093,0.0
-0.332,-0.532,0.168,0.0
-0.407,-0.282,-0.007,1.0
-0.432,-0.332,0.418,1.0
-0.382,-0.282,0.518,1.0
-0.282,0.068,0.018,0.0
-0.257,0.118,0.593,0.0
-0.232,-0.532,0.368,1.0
-0.232,-0.482,0.468,1.0
-0.232,-0.332,0.618,0.0
-0.107,-0.007,0.593,1.0
-0.107,-0.532,-0.007,1.0
-0.082,-0.282,0.168,1.0
-0.082,-0.432,0.568,1.0
-0.032,-0.282,0.668,0.0
-0.032,-0.282,0.668,0.0
0.099,-0.535,0.496,0.0
0.218,-0.382,0.568,1.0
0.168,-0.332,0.618,1.0
0.193,-0.207,0.018,0.0
0.318,-0.232,0.618,0.0
0.168,-0.032,0.318,0.0
0.418,-0.507,0.243,0.0
0.418,-0.382,0.368,1.0
0.368,-0.107,-0.032,1.0
0.368,-0.232,0.568,0.0
0.314,0.033,0.389,1.0
0.468,-0.382,0.068,0.0
0.518,-0.232,0.318,1.0
0.468,-0.232,0.468,0.0
0.368,-0.107,-0.032,1.0
0.518,-0.182,0.418,0.0
0.468,-0.232,0.468,0.0
0.389,0.083,0.083,1.0
0.593,0.118,0.343,0.0
-0.403,-0.278,0.009,1.0
0.083,-0.047,0.494,1.0
-0.432,-0.207,0.443,1.0
-0.482,0.068,0.418,1.0
-0.348,-0.113,-0.062,0.0
-0.232,-0.132,0.118,0.0
-0.232,-0.082,0.218,0.0
-0.328,0.033,0.494,1.0
-0.332,-0.032,0.618,1.0
-0.307,-0.407,-0.007,1.0
-0.332,-0.532,0.168,0.0
-0.332,-0.532,0.168,0.0
-0.307,-0.407,0.018,1.0
-0.332,-0.432,0.468,0.0
-0.232,-0.282,0.618,1.0
-0.207,-0.007,0.293,1.0
-0.232,-0.432,0.518,1.0
-0.082,-0.282,0.168,1.0
-0.132,-0.032,0.368,1.0
-0.032,-0.582,0.368,1.0
-0.007,-0.532,0.043,1.0
-0.082,-0.082,0.368,1.0
0.068,-0.332,0.018,0.0
0.218,-0.432,0.518,1.0
0.218,-0.432,0.518,1.0
0.193,-0.357,0.543,1.0
0.118,-0.182,0.668,1.0
0.193,-0.332,-0.032,1.0
0.193,-0.257,0.193,1.0
0.318,-0.432,0.468,0.0
0.168,0.018,0.418,0.0
0.193,-0.007,0.493,1.0
