# x,y,z,is_reachable
0.430,-0.294,0.205,1.0
0.494,-0.147,0.314,1.0
-0.207,0.043,-0.032,0.0
0.183,0.288,0.133,1.0
0.393,0.243,-0.032,0.0
0.493,0.143,-0.032,0.0
-0.007,-0.357,-0.032,1.0
0.543,0.118,0.193,0.0
-0.107,0.118,0.643,0.0
0.293,0.318,0.043,0.0
-0.182,-0.482,0.418,1.0
-0.001,-0.576,0.312,1.0
0.231,0.105,0.305,0.0
0.018,0.118,0.593,0.0
-0.244,-0.119,0.331,1.0
-0.220,0.068,0.680,0.0
-0.405,0.038,0.379,1.0
-0.070,-0.019,0.355,0.0
0.030,0.105,0.581,0.0
-0.270,0.168,-0.101,0.0
-0.032,-0.614,-0.019,0.0
-0.082,-0.307,-0.044,0.0
-0.232,0.118,0.068,1.0
-0.032,-0.614,-0.019,0.0
0.555,0.105,0.205,0.0
0.106,-0.108,0.625,1.0
-0.519,-0.119,0.131,1.0
-0.257,-0.582,0.193,0.0
-0.257,-0.107,0.618,1.0
-0.282,-0.107,0.643,1.0
-0.207,0.268,0.143,1.0
-0.157,-0.532,0.193,1.0
-0.182,-0.282,0.218,1.0
-0.007,-0.432,0.493,1.0
-0.070,-0.220,0.655,1.0
-0.057,0.218,0.093,0.0
0.068,-0.282,0.368,1.0
0.005,-0.170,0.456,1.0
0.193,-0.432,0.393,1.0
0.126,-0.128,0.622,1.0
0.143,0.393,0.093,0.0
0.456,-0.320,0.105,1.0
0.518,-0.107,0.143,1.0
0.519,-0.147,0.289,1.0
0.530,-0.294,0.180,1.0
-0.407,0.093,0.393,0.0
0.093,0.018,0.343,0.0
0.183,0.288,0.108,1.0
0.193,0.205,0.068,0.0
0.083,0.264,0.108,0.0
-0.582,0.068,0.193,0.0
0.168,-0.007,0.043,0.0
-0.207,0.118,0.643,0.0
-0.157,0.193,0.093,0.0
0.518,0.143,-0.007,0.0
-0.507,0.018,0.518,0.0
-0.244,-0.419,0.456,1.0
-0.620,-0.044,0.305,0.0
0.205,0.005,0.655,0.0
-0.019,-0.070,0.355,0.0
-0.019,0.030,0.581,0.0
-0.270,0.218,-0.101,0.0
0.162,0.137,0.287,0.0
0.268,0.293,-0.032,1.0
0.321,0.040,0.684,0.0
-0.085,-0.198,0.657,1.0
0.086,-0.062,0.596,1.0
-0.469,-0.220,0.081,1.0
-0.282,-0.557,0.193,1.0
-0.282,-0.557,0.193,1.0
-0.232,-0.107,0.668,0.0
-0.282,-0.107,0.668,0.0
-0.207,0.218,0.143,0.0
-0.157,-0.507,0.068,1.0
-0.182,-0.282,0.268,1.0
-0.157,-0.107,0.618,1.0
-0.182,-0.107,0.668,1.0
0.005,-0.032,0.643,1.0
0.218,-0.282,0.568,1.0
0.168,0.193,0.043,1.0
0.231,-0.570,0.205,1.0
0.305,-0.195,0.505,1.0
0.381,-0.344,0.281,1.0
0.518,-0.157,0.193,1.0
0.518,-0.157,0.293,1.0
0.568,-0.257,0.193,0.0
0.568,-0.007,0.043,0.0
-0.508,-0.302,0.083,1.0
-0.494,0.105,0.281,1.0
-0.432,-0.007,0.593,0.0
-0.298,0.073,0.571,0.0
-0.087,0.073,0.732,0.0
0.143,0.018,0.293,0.0
0.083,0.264,0.083,0.0
0.393,0.093,0.293,0.0
-0.532,0.193,0.043,0.0
-0.157,0.293,0.218,0.0
0.243,0.318,-0.007,1.0
-0.182,-0.007,0.043,0.0
-0.207,0.143,0.093,1.0
-0.382,0.218,-0.007,1.0
-0.419,-0.220,0.606,0.0
-0.596,-0.085,0.276,0.0
0.404,0.051,0.175,1.0
0.005,0.030,0.606,0.0
0.521,-0.113,-0.062,0.0
0.186,0.187,0.212,1.0
-0.395,0.218,-0.051,0.0
0.180,0.081,0.105,0.0
0.093,0.343,-0.032,1.0
-0.138,0.385,0.123,0.0
-0.582,0.068,0.193,0.0
-0.380,-0.128,0.113,1.0
-0.407,0.168,0.143,1.0
-0.419,-0.320,0.180,1.0
-0.407,-0.332,0.318,1.0
-0.302,-0.433,0.289,1.0
-0.232,0.193,0.143,1.0
-0.207,-0.532,0.143,1.0
-0.132,-0.332,0.168,1.0
-0.107,0.218,0.143,1.0
-0.070,-0.220,0.655,1.0
-0.032,0.243,0.093,0.0
0.005,-0.170,0.456,0.0
0.168,-0.532,0.193,1.0
0.193,-0.532,0.193,1.0
0.218,-0.282,0.568,1.0
0.168,0.293,0.043,0.0
0.143,0.293,0.018,1.0
0.281,-0.170,0.530,1.0
0.193,0.268,0.143,0.0
0.430,-0.294,0.205,1.0
0.518,-0.057,0.293,1.0
0.543,-0.282,0.193,0.0
0.568,-0.257,0.193,0.0
0.368,-0.007,0.593,1.0
0.389,0.083,0.289,1.0
0.068,0.143,-0.007,0.0
0.193,0.268,0.018,1.0
-0.582,0.093,0.193,0.0
-0.132,0.243,-0.007,1.0
-0.300,0.293,0.034,0.0
-0.107,0.193,0.068,1.0
0.018,-0.582,0.318,1.0
-0.544,-0.244,0.381,0.0
-0.282,0.243,-0.095,0.0
-0.344,-0.170,0.480,1.0
0.243,0.018,0.193,0.0
0.005,0.030,0.581,0.0
-0.163,-0.113,0.073,0.0
0.180,0.168,0.181,0.0
0.068,-0.232,0.668,1.0
0.155,0.081,0.105,0.0
0.556,-0.015,0.101,1.0
-0.138,-0.087,0.621,1.0
-0.582,0.018,0.193,1.0
-0.532,-0.107,0.218,1.0
-0.519,-0.119,0.155,1.0
-0.395,-0.344,0.281,1.0
-0.307,0.081,0.568,0.0
-0.344,-0.395,0.305,1.0
-0.232,-0.107,0.668,0.0
-0.232,0.043,0.293,1.0
-0.232,0.043,0.293,1.0
-0.119,-0.395,0.030,1.0
-0.182,-0.107,0.668,1.0
-0.019,-0.369,0.205,1.0
-0.057,-0.007,0.693,1.0
-0.032,0.243,0.093,0.0
0.043,-0.507,0.068,1.0
0.005,-0.170,0.456,1.0
0.305,-0.395,0.081,1.0
0.193,-0.282,0.293,1.0
0.155,-0.119,0.430,1.0
0.281,-0.220,0.281,1.0
0.493,-0.157,0.318,1.0
0.493,-0.057,0.318,1.0
0.543,-0.282,0.193,0.0
-0.507,0.118,0.393,0.0
-0.207,-0.607,0.193,0.0
-0.082,-0.007,0.718,0.0
0.289,0.033,0.058,1.0
0.193,0.218,0.018,1.0
0.343,0.293,-0.032,0.0
0.385,0.099,0.284,0.0
-0.532,0.143,-0.007,0.0
-0.119,-0.395,0.005,1.0
0.193,-0.607,0.193,0.0
-0.408,-0.278,0.339,1.0
-0.207,0.318,0.043,1.0
-0.207,0.293,0.118,0.0
-0.032,-0.582,0.318,1.0
-0.595,-0.244,0.331,0.0
0.205,-0.095,0.680,0.0
-0.332,0.243,-0.095,0.0
0.231,0.005,0.205,0.0
-0.220,0.030,0.706,0.0
-0.595,-0.019,0.180,0.0
0.155,-0.395,0.630,0.0
0.005,0.030,0.581,0.0
-0.019,-0.620,0.406,0.0
0.581,-0.095,0.180,1.0
-0.102,-0.545,0.051,1.0
0.142,0.117,0.279,0.0
-0.395,0.193,-0.038,0.0
-0.160,0.070,0.301,0.0
-0.207,0.093,0.093,1.0
0.581,-0.095,0.180,1.0
0.271,0.040,0.684,0.0
0.131,0.281,0.005,0.0
0.556,-0.015,0.101,1.0
