x,y,z
-0.09075703746828688,-0.35309258465046084,0.0
-0.09075703746828688,-0.35309258465046084,0.18151407493657376
-0.09075703746828688,-0.5346066595870346,0.0
-0.09075703746828688,-0.5346066595870346,0.18151407493657376
0.09075703746828688,-0.35309258465046084,0.0
0.09075703746828688,-0.35309258465046084,0.18151407493657376
0.09075703746828688,-0.5346066595870346,0.0
0.09075703746828688,-0.5346066595870346,0.18151407493657376
