dQ1,dQ2,dQ3,dQ4,dQ5,dQ6,dL1,dL2,dL3,dL4,dL5,dL6,dX1,dX2,dX3,dX4,dX5,dX6,noiseMagnitude,n,avgAccMat,dQMat1,dQMat2,dQMat3,dQMat4,dQMat5,dQMat6,dLMat1,dLMat2,dLMat3,dLMat4,dLMat5,dLMat6,dXMat1,dXMat2,dXMat3,dXMat4,dXMat5,dXMat6
0.01342664772140753,-0.0003448996535909271,0.04911352276640782,-0.03710648465849241,0.0513646686220009,0.06878004071588237,-0.02228205619664174,-0.009237377209030687,-0.027880374502086344,0.02777096407693866,0.08227913801159104,-0.015263344350129437,-0.04455165020009242,-0.06673261851889195,0.0031478110358677674,-0.07391567091706103,-0.049971198546635655,-0.07767718933839894,0.0,20.0,0.08181748199507737,-0.03359321919302886,-0.006540809564046443,0.07765872199270844,-0.08620231911354176,-0.01858881112042124,9.228728892196614e-16,1.5439038936193583e-16,-0.00989893506810808,-0.028531112603754447,1.457167719820518e-16,0.07942984309667256,-0.032030385188391235,-0.04412292845705996,-0.06671781188472736,0.0034989533244870015,-0.07243532742303972,-0.053310065225515964,-0.03359321919302674
,,,,,,,,,,,,,,,,,,,,0.0016826362287837159,0.0014573469333925098,0.006263787308967644,-0.028751280263634174,0.1394914352496586,0.20540428387253692,6.756558203549479e-15,1.4069149491258148e-14,0.0006055641151621125,0.0006378085781091615,-8.847089727481716e-16,0.0027826572961042167,0.016671827592981796,-0.0004277174639152701,-1.3017932509433103e-05,-0.00034600204543802545,0.0008245162362156023,7.7142838449685e-06,0.0014157275266892132
,,,,,,,,,,,,,,,,,,,,0.00015977387156827365,-8.300001768795598e-06,-6.881870712583048e-05,0.0002151084527635641,-0.08621271419678134,-0.13576029244980922,1.2812017072261206e-15,3.6261141658777696e-16,5.40065194840666e-05,1.0696502197405454e-05,-5.767955557622884e-17,6.407158052426988e-05,-0.00018925710614086776,-2.2652751563308996e-06,2.3093723665195169e-07,-4.663438204798374e-06,4.149068420601369e-05,1.6603318845919038e-05,-9.33069249755763e-06
,,,,,,,,,,,,,,,,,,,,1.2476252848770659e-05,1.0237208140161152e-05,9.429345900010497e-07,-9.017973374473988e-06,-0.004229608927093396,0.0003115001655121491,-1.5432940298973352e-18,1.307744755177755e-16,1.9732272290816946e-06,2.2278963891483657e-06,1.6601845766184287e-18,2.561962269400251e-06,0.00028433254434705743,1.2619911774524948e-06,-2.0199303352747397e-06,-4.738428601986819e-07,2.06914225545447e-06,2.7570238238371427e-06,1.0336086838378772e-05
,,,,,,,,,,,,,,,,,,,,3.438415272932669e-08,4.93916217219159e-09,-1.6258173024516645e-09,-9.44090713475274e-09,4.6722610315566156e-05,-2.012039734486525e-06,-1.0004153938787832e-18,-1.1259946457541336e-18,1.3995601822864307e-08,5.124337832515062e-09,5.0530809259639355e-20,4.075531432227155e-09,1.3779013413547228e-07,-9.950268014191477e-10,2.914231685236564e-10,-2.9617716635218064e-09,1.371729814853802e-08,-8.64214276383674e-10,4.1523902418009105e-09
,,,,,,,,,,,,,,,,,,,,6.962858025822565e-13,6.29905431826464e-13,-1.58934032857901e-13,-1.1485428171620912e-12,-2.810525695612593e-10,1.9391925261362553e-10,9.590276688080467e-25,-1.5002354747101466e-23,1.600380426066632e-12,6.344856465375025e-13,3.066788276911689e-24,4.891042530954352e-13,1.6939718102894002e-11,-1.1151435590418664e-13,2.0304409643470793e-14,-3.4456693633773436e-13,1.6638021568273608e-12,-5.4499587147098924e-14,5.381138441931236e-13
