# x,y,z,is_reachable
0.268,-0.282,0.568,1.0
0.218,0.224,0.056,1.0
0.381,-0.482,0.231,1.0
0.355,-0.395,0.081,1.0
0.368,-0.157,0.568,1.0
0.468,-0.157,0.018,1.0
0.469,0.138,0.063,1.0
0.562,-0.176,0.162,1.0
0.568,-0.057,0.118,1.0
-0.585,-0.087,0.098,0.0
-0.278,-0.122,-0.004,1.0
-0.278,-0.022,0.519,1.0
0.098,-0.610,0.098,1.0
0.034,-0.278,0.264,1.0
-0.584,-0.072,0.108,0.0
-0.532,-0.332,0.143,0.0
-0.378,-0.135,-0.035,1.0
-0.533,0.058,0.058,1.0
-0.457,0.118,0.268,0.0
-0.413,-0.300,0.474,1.0
-0.357,-0.232,-0.032,1.0
-0.282,0.118,0.043,1.0
-0.382,0.099,0.268,1.0
-0.257,-0.582,0.268,0.0
-0.278,-0.533,0.288,1.0
-0.324,-0.535,0.335,0.0
-0.328,-0.302,0.519,1.0
-0.278,-0.328,0.570,1.0
-0.232,-0.157,0.018,1.0
-0.257,-0.082,0.418,1.0
-0.182,-0.082,0.293,0.0
-0.135,-0.521,0.469,0.0
-0.107,-0.182,0.318,0.0
-0.132,-0.582,0.243,1.0
-0.110,-0.521,0.469,1.0
0.093,-0.632,0.218,0.0
0.093,-0.582,0.368,1.0
0.143,-0.532,-0.032,0.0
0.121,-0.521,0.469,1.0
0.068,-0.257,0.268,1.0
0.118,-0.007,0.568,0.0
0.224,-0.525,0.024,1.0
0.305,-0.536,0.114,1.0
0.268,-0.432,-0.007,1.0
0.268,-0.282,0.593,1.0
0.243,-0.082,0.118,1.0
0.331,-0.536,0.305,0.0
0.339,-0.278,0.570,0.0
0.268,-0.107,0.218,1.0
0.355,0.218,-0.025,1.0
0.519,-0.278,0.314,1.0
0.518,-0.270,0.218,1.0
0.469,-0.085,0.507,0.0
0.568,-0.207,0.268,0.0
-0.278,-0.072,0.414,1.0
-0.113,-0.610,0.098,0.0
0.083,-0.228,0.314,1.0
0.108,-0.328,0.620,1.0
0.414,-0.403,0.058,1.0
-0.507,-0.082,0.018,1.0
-0.482,0.030,0.505,0.0
-0.393,-0.065,0.594,0.0
-0.332,0.018,-0.007,1.0
-0.182,-0.607,0.218,0.0
-0.082,-0.207,0.318,1.0
-0.182,0.018,0.555,1.0
-0.085,-0.521,0.469,1.0
-0.032,-0.057,0.718,0.0
0.068,-0.632,0.243,0.0
0.108,-0.584,0.264,1.0
0.096,-0.521,0.469,1.0
0.068,-0.257,0.268,1.0
0.075,-0.102,0.697,0.0
0.068,-0.632,0.243,0.0
0.121,-0.496,0.494,1.0
0.118,-0.432,0.568,1.0
0.237,0.074,0.299,0.0
0.406,-0.482,0.205,0.0
0.519,-0.278,0.288,1.0
0.469,-0.135,0.507,0.0
0.368,-0.057,-0.032,1.0
-0.403,-0.428,0.058,1.0
-0.265,-0.135,0.120,1.0
-0.072,-0.278,0.264,1.0
-0.072,-0.022,0.570,1.0
-0.488,-0.413,0.149,0.0
-0.532,-0.282,0.243,1.0
-0.519,-0.032,0.418,1.0
-0.445,-0.032,0.518,1.0
-0.482,0.068,-0.007,1.0
-0.482,0.068,-0.007,1.0
-0.282,-0.132,-0.019,1.0
-0.393,-0.089,0.594,0.0
-0.393,-0.089,0.594,0.0
-0.282,0.093,0.068,0.0
-0.357,-0.332,0.368,1.0
-0.324,-0.324,0.521,1.0
-0.182,-0.607,0.218,0.0
-0.110,-0.521,0.469,1.0
-0.232,0.018,0.543,1.0
0.018,-0.632,0.143,0.0
-0.001,-0.164,0.424,1.0
0.043,-0.632,0.268,0.0
0.071,-0.521,0.469,1.0
-0.001,-0.164,0.424,1.0
0.075,-0.102,0.697,0.0
0.068,-0.132,0.418,1.0
0.108,-0.122,0.364,1.0
0.264,-0.352,0.570,1.0
0.218,-0.132,0.143,0.0
0.218,0.018,0.543,0.0
0.309,0.073,0.309,0.0
0.381,-0.507,0.180,0.0
0.368,-0.057,-0.032,0.0
0.519,-0.278,0.339,0.0
0.443,-0.232,-0.032,0.0
0.524,-0.001,0.387,1.0
0.406,0.068,-0.025,1.0
-0.228,-0.122,0.264,1.0
0.108,-0.022,0.570,1.0
0.314,-0.097,0.620,1.0
-0.533,-0.122,0.389,1.0
-0.533,-0.122,0.314,1.0
-0.482,0.018,-0.007,1.0
-0.533,0.083,0.083,1.0
-0.536,0.088,0.331,1.0
-0.357,-0.232,-0.032,1.0
-0.413,-0.164,0.575,0.0
-0.332,-0.107,0.368,1.0
-0.332,0.018,-0.007,1.0
-0.278,-0.533,0.108,1.0
-0.282,-0.132,-0.019,1.0
-0.282,-0.057,-0.032,0.0
-0.182,-0.582,0.093,1.0
-0.157,-0.282,0.018,0.0
-0.232,-0.057,0.418,1.0
-0.122,-0.072,0.364,1.0
-0.057,-0.632,0.168,0.0
-0.057,-0.632,0.168,0.0
0.093,-0.632,0.218,0.0
0.043,-0.532,-0.032,0.0
0.068,-0.507,0.018,1.0
0.068,-0.482,0.518,1.0
0.068,-0.257,0.268,1.0
0.024,-0.138,0.411,1.0
-0.032,-0.157,0.718,0.0
0.168,-0.607,0.218,0.0
0.068,-0.507,0.018,1.0
0.096,-0.521,0.469,1.0
0.268,-0.432,-0.007,1.0
0.309,-0.535,0.099,0.0
0.143,-0.282,0.118,0.0
0.293,-0.082,0.618,1.0
0.314,-0.533,0.133,1.0
0.406,-0.482,0.231,0.0
0.373,0.072,0.184,1.0
0.314,0.058,0.364,0.0
0.355,0.168,-0.025,1.0
0.570,-0.122,0.264,1.0
0.469,0.034,0.314,1.0
0.469,0.034,0.314,1.0
0.468,0.018,0.505,0.0
0.423,0.072,0.184,1.0
0.423,0.072,0.184,1.0
0.523,0.081,0.315,1.0
-0.278,-0.097,-0.004,1.0
-0.228,-0.097,0.264,1.0
-0.328,-0.072,0.620,1.0
-0.097,-0.584,0.364,1.0
-0.110,-0.415,0.582,1.0
-0.532,-0.282,0.243,1.0
-0.532,-0.332,0.143,0.0
-0.510,-0.323,0.309,0.0
-0.482,-0.307,0.368,1.0
-0.500,-0.195,0.018,1.0
-0.482,0.018,-0.007,1.0
-0.533,-0.122,0.389,1.0
-0.482,0.005,0.505,0.0
-0.413,-0.488,0.212,0.0
-0.413,-0.488,0.212,0.0
-0.378,-0.328,0.469,1.0
-0.282,-0.057,-0.032,1.0
-0.328,-0.483,0.339,1.0
-0.307,-0.082,0.618,1.0
-0.232,0.018,0.543,1.0
-0.082,-0.632,0.143,0.0
-0.278,-0.533,0.133,1.0
-0.207,-0.432,0.468,1.0
-0.082,-0.632,0.143,0.0
-0.057,-0.632,0.268,0.0
0.018,-0.507,0.018,1.0
-0.038,-0.088,0.374,0.0
-0.032,-0.157,0.718,0.0
-0.082,0.018,0.543,0.0
0.018,-0.632,0.143,0.0
0.218,-0.507,0.018,1.0
0.108,-0.584,0.264,1.0
0.218,0.018,0.543,0.0
0.243,-0.082,0.118,1.0
0.406,-0.482,0.205,0.0
0.364,0.059,0.288,1.0
0.406,0.068,-0.025,1.0
0.518,-0.257,0.368,0.0
0.519,-0.278,0.133,1.0
0.281,-0.432,0.430,1.0
0.337,0.041,0.482,1.0
-0.564,0.011,0.086,1.0
-0.496,-0.122,0.494,0.0
-0.432,-0.232,0.468,1.0
0.418,-0.469,0.168,0.0
-0.367,-0.430,0.013,0.0
-0.382,0.218,0.043,1.0
-0.232,-0.182,0.268,1.0
0.418,-0.469,0.168,0.0
-0.160,-0.110,0.327,1.0
0.379,0.051,0.469,1.0
0.518,0.101,0.063,1.0
0.368,-0.032,0.368,1.0
-0.432,-0.070,0.555,0.0
-0.232,-0.170,0.268,1.0
0.418,-0.469,0.218,0.0
0.005,0.105,0.618,0.0
0.418,-0.469,0.218,0.0
-0.482,-0.144,0.418,1.0
0.118,-0.544,0.018,1.0
0.118,-0.544,0.018,1.0
0.218,-0.244,0.155,1.0
-0.582,0.018,0.131,1.0
0.418,-0.469,0.256,0.0
0.256,-0.182,-0.019,1.0
-0.432,-0.282,0.430,1.0
0.532,-0.110,0.402,1.0
0.536,-0.013,0.400,1.0
0.096,-0.415,0.582,1.0
0.256,-0.182,-0.032,1.0
0.418,-0.469,0.256,0.0
0.256,-0.182,-0.032,1.0
0.536,-0.013,0.400,1.0
-0.089,-0.570,0.316,1.0
0.068,-0.570,0.318,1.0
0.138,-0.570,0.101,1.0
0.256,-0.182,0.168,1.0
0.256,-0.170,0.218,1.0
0.362,0.028,0.103,1.0
0.493,0.118,-0.007,0.0
-0.419,-0.232,0.480,1.0
-0.432,-0.232,0.468,1.0
0.518,0.138,0.126,0.0
0.018,-0.270,0.668,1.0
0.018,-0.270,0.668,1.0
-0.352,-0.428,0.021,1.0
0.075,-0.570,0.316,1.0
-0.270,-0.182,-0.044,0.0
-0.082,-0.007,0.568,1.0
-0.270,-0.182,-0.044,0.0
0.218,-0.344,-0.044,1.0
0.393,0.030,0.381,1.0
0.532,-0.110,0.402,1.0
-0.082,-0.007,0.568,1.0
0.355,-0.082,-0.044,1.0
0.355,-0.082,-0.044,1.0
-0.445,-0.232,0.468,1.0
0.018,-0.544,0.018,1.0
0.218,-0.344,-0.044,1.0
0.266,0.013,0.138,0.0
0.532,-0.110,0.402,1.0
-0.488,-0.126,0.412,1.0
-0.238,-0.413,-0.032,1.0
0.418,0.056,-0.038,1.0
0.418,0.056,-0.038,1.0
0.437,-0.082,-0.038,1.0
0.437,-0.082,-0.038,1.0
0.424,-0.226,0.474,1.0
-0.344,0.243,-0.026,1.0
0.424,-0.226,0.474,1.0
-0.488,-0.126,0.412,1.0
-0.001,-0.363,0.024,1.0
0.410,-0.373,0.013,0.0
-0.380,-0.134,-0.046,1.0
0.212,-0.238,0.162,1.0
-0.476,-0.126,0.424,1.0
0.087,-0.351,0.036,1.0
0.087,-0.351,0.036,1.0
0.180,-0.432,-0.051,0.0
0.503,0.072,0.376,1.0
-0.380,-0.134,-0.046,1.0
-0.011,-0.153,0.433,1.0
-0.011,-0.153,0.433,1.0
-0.185,-0.328,-0.066,0.0
0.240,-0.167,0.108,1.0
0.346,0.196,-0.022,0.0
-0.489,-0.334,0.258,1.0
0.344,-0.001,0.099,1.0
-0.185,-0.328,-0.066,0.0
0.346,0.196,-0.022,1.0
-0.469,-0.369,0.193,1.0
0.240,-0.167,0.108,0.0
-0.388,0.112,0.174,1.0
0.138,-0.570,0.291,1.0
-0.011,-0.153,0.433,1.0
0.268,0.243,-0.032,0.0
-0.532,0.018,0.418,0.0
-0.232,-0.382,0.530,1.0
-0.011,-0.153,0.433,1.0
0.316,-0.470,0.316,1.0
0.518,-0.132,0.043,1.0
-0.369,-0.320,0.456,1.0
-0.332,0.218,0.024,1.0
-0.356,-0.042,0.078,1.0
0.371,0.043,0.179,1.0
0.557,-0.080,0.116,1.0
0.318,0.105,0.268,0.0
-0.383,0.062,0.482,1.0
-0.095,-0.344,0.043,1.0
-0.350,0.168,-0.042,1.0
0.537,-0.201,0.186,1.0
-0.442,0.159,-0.035,0.0
-0.254,0.071,0.171,1.0
-0.232,-0.469,0.418,1.0
0.524,-0.019,0.056,1.0
0.537,-0.201,0.186,1.0
0.305,0.293,0.030,0.0
-0.471,-0.325,0.128,1.0
0.131,-0.282,0.268,1.0
-0.563,-0.113,0.237,1.0
-0.254,0.071,0.171,1.0
0.107,-0.103,0.662,1.0
-0.254,0.071,0.171,1.0
-0.294,-0.432,0.030,1.0
0.218,-0.557,0.168,1.0
0.556,-0.115,0.138,1.0
-0.445,0.218,0.024,0.0
-0.401,-0.432,0.311,1.0
-0.254,0.071,0.171,1.0
-0.570,-0.057,0.193,1.0
-0.419,-0.382,0.268,1.0
-0.294,-0.432,0.030,1.0
0.180,-0.570,0.218,1.0
0.549,-0.176,0.186,1.0
-0.127,-0.578,0.062,1.0
-0.570,-0.115,0.138,1.0
-0.195,-0.570,0.193,1.0
-0.270,0.081,-0.007,0.0
-0.363,-0.012,0.048,1.0
-0.570,-0.077,0.113,1.0
-0.350,-0.471,0.090,1.0
-0.307,-0.032,0.081,1.0
-0.195,0.043,0.293,1.0
0.231,-0.382,0.505,1.0
0.218,-0.032,0.018,1.0
-0.294,-0.032,0.093,1.0
-0.244,0.218,0.105,1.0
0.018,-0.019,0.606,1.0
0.180,-0.570,0.218,1.0
0.131,-0.282,0.268,1.0
0.213,0.290,0.138,0.0
0.005,-0.344,-0.007,0.0
0.107,-0.103,0.662,1.0
-0.182,-0.570,0.218,1.0
0.463,-0.349,0.094,1.0
0.557,-0.122,0.133,1.0
0.213,0.290,0.101,0.0
0.256,0.268,-0.044,1.0
-0.182,-0.532,0.056,1.0
0.005,-0.001,0.625,1.0
0.337,-0.213,0.536,1.0
0.549,-0.176,0.186,1.0
0.530,-0.182,0.318,1.0
-0.509,-0.325,0.103,0.0
-0.500,0.112,0.312,0.0
0.218,0.331,-0.019,1.0
-0.438,0.162,0.124,1.0
-0.432,-0.369,0.331,1.0
-0.330,-0.470,0.266,1.0
0.180,-0.570,0.218,1.0
0.393,0.018,0.593,0.0
0.168,0.281,0.005,0.0
-0.144,0.218,0.018,0.0
-0.350,-0.189,0.536,1.0
-0.570,-0.107,0.231,1.0
-0.201,0.050,0.287,1.0
-0.201,0.050,0.287,1.0
-0.025,-0.326,0.211,1.0
0.337,-0.439,0.074,1.0
0.312,0.053,0.066,1.0
0.218,0.231,0.005,0.0
-0.195,0.293,0.056,0.0
-0.373,-0.399,0.099,1.0
-0.138,-0.373,0.571,1.0
-0.584,-0.147,0.264,0.0
-0.582,-0.057,0.218,1.0
-0.483,-0.302,0.264,1.0
-0.457,-0.282,0.468,0.0
-0.432,0.068,0.368,1.0
-0.357,-0.232,0.568,1.0
-0.382,0.043,0.018,1.0
-0.382,0.074,0.268,1.0
-0.352,0.058,0.414,1.0
-0.332,0.143,0.118,0.0
-0.326,-0.288,0.474,1.0
-0.307,-0.182,0.568,1.0
-0.238,-0.076,0.062,1.0
-0.270,-0.082,0.655,0.0
-0.232,0.018,0.243,1.0
-0.182,-0.582,0.168,1.0
-0.135,-0.496,0.469,1.0
-0.132,-0.332,0.068,1.0
-0.076,-0.213,0.450,1.0
-0.182,-0.157,0.668,1.0
-0.032,-0.032,0.543,1.0
-0.057,0.018,0.618,1.0
0.043,-0.132,0.418,1.0
0.018,-0.032,0.543,0.0
0.168,-0.582,0.168,1.0
0.121,-0.496,0.469,1.0
0.133,-0.378,0.519,1.0
0.126,-0.077,0.671,1.0
0.268,-0.282,0.518,1.0
0.218,-0.157,0.118,0.0
0.224,-0.076,0.661,1.0
0.243,0.168,0.168,1.0
0.243,0.218,0.018,1.0
0.381,-0.482,0.155,1.0
0.318,-0.107,0.068,1.0
0.343,0.068,0.218,1.0
0.339,0.058,0.469,0.0
0.494,-0.147,0.364,1.0
0.486,-0.076,0.024,1.0
0.469,-0.071,0.463,1.0
0.568,-0.182,0.143,1.0
0.568,-0.057,0.118,1.0
0.568,-0.032,0.243,1.0
0.568,0.043,0.118,1.0
0.568,0.018,0.243,1.0
-0.532,-0.282,0.143,1.0
-0.378,-0.135,-0.035,1.0
-0.457,0.118,0.318,0.0
-0.407,-0.332,0.468,0.0
-0.376,0.155,-0.029,1.0
-0.332,-0.507,0.368,0.0
-0.328,-0.328,0.519,1.0
-0.170,-0.282,0.024,1.0
-0.122,-0.122,0.364,1.0
-0.157,0.018,0.568,0.0
-0.082,-0.632,0.243,0.0
0.018,-0.457,-0.032,1.0
-0.057,-0.332,0.068,1.0
-0.122,-0.584,0.264,1.0
0.043,-0.632,0.218,0.0
0.118,-0.307,0.618,1.0
0.264,-0.533,0.133,1.0
0.121,-0.521,0.469,1.0
0.143,0.018,0.568,0.0
0.268,-0.532,0.268,1.0
0.289,-0.483,0.314,1.0
0.314,-0.328,0.519,1.0
0.243,-0.082,0.068,1.0
0.343,-0.282,-0.032,1.0
0.518,-0.282,0.243,1.0
0.443,0.118,-0.032,0.0
0.430,0.118,-0.025,1.0
0.568,-0.207,0.318,0.0
-0.072,-0.228,0.314,1.0
0.133,-0.584,0.364,0.0
-0.536,-0.319,0.114,0.0
-0.507,0.018,0.018,1.0
-0.532,0.118,0.143,1.0
-0.432,0.099,0.268,1.0
-0.357,-0.282,-0.032,1.0
-0.352,-0.278,0.570,0.0
-0.395,-0.057,0.593,0.0
-0.332,0.062,0.581,1.0
-0.282,0.118,0.043,1.0
-0.282,-0.507,0.418,0.0
-0.332,0.043,-0.032,1.0
-0.182,-0.607,0.168,0.0
-0.135,-0.496,0.494,1.0
-0.057,-0.632,0.118,0.0
-0.110,-0.502,-0.035,0.0
-0.032,-0.032,0.706,0.0
0.118,-0.632,0.243,0.0
0.118,-0.457,-0.032,1.0
0.096,-0.521,0.469,1.0
0.068,-0.257,0.268,1.0
0.118,-0.632,0.243,0.0
0.133,-0.584,0.364,0.0
0.118,-0.457,-0.032,1.0
0.118,-0.307,0.618,1.0
0.318,-0.332,0.518,1.0
0.243,-0.132,0.018,0.0
0.406,-0.482,0.205,0.0
0.343,-0.182,-0.032,1.0
0.366,-0.015,0.329,1.0
0.519,-0.302,0.264,1.0
0.511,-0.126,0.024,1.0
0.368,-0.032,-0.007,1.0
0.524,-0.026,0.387,1.0
0.430,0.068,-0.025,1.0
0.456,0.166,0.110,0.0
-0.265,-0.135,0.120,0.0
-0.147,-0.584,0.364,0.0
-0.072,-0.022,0.519,1.0
0.083,-0.278,0.264,1.0
0.058,-0.022,0.570,0.0
0.213,-0.097,0.264,0.0
-0.532,-0.332,0.243,0.0
-0.457,-0.232,-0.032,0.0
-0.533,0.083,0.083,1.0
-0.282,-0.132,0.268,1.0
-0.357,-0.132,0.368,1.0
-0.320,0.168,0.024,1.0
-0.307,-0.482,0.418,0.0
-0.382,-0.307,0.368,1.0
-0.332,-0.332,0.518,1.0
-0.182,-0.132,0.293,0.0
-0.278,0.083,0.314,0.0
-0.182,-0.607,0.168,0.0
-0.082,-0.632,0.243,0.0
-0.157,-0.482,-0.032,0.0
-0.207,-0.582,0.218,1.0
-0.032,-0.632,0.143,0.0
-0.057,-0.282,0.268,1.0
0.018,-0.457,-0.032,1.0
0.305,-0.536,0.305,0.0
0.305,-0.536,0.331,0.0
0.180,-0.300,-0.001,1.0
0.288,-0.328,0.570,1.0
0.243,-0.282,-0.032,1.0
0.168,-0.007,0.518,1.0
0.343,-0.282,-0.032,1.0
0.471,-0.323,0.309,1.0
0.268,-0.157,-0.032,1.0
0.368,-0.032,-0.007,1.0
0.393,0.030,0.418,1.0
0.418,0.143,0.118,1.0
0.521,-0.324,0.335,0.0
0.518,-0.282,0.093,1.0
0.522,-0.319,0.331,0.0
0.418,0.030,0.418,1.0
0.406,0.068,-0.025,1.0
0.443,0.068,0.468,1.0
-0.147,-0.228,0.264,1.0
0.158,-0.584,0.058,0.0
0.314,-0.072,0.059,1.0
-0.482,-0.332,0.118,1.0
-0.507,-0.132,0.418,1.0
-0.507,0.118,0.118,1.0
-0.413,-0.488,0.137,0.0
-0.357,-0.282,-0.032,1.0
-0.483,-0.328,0.339,1.0
-0.332,-0.057,0.018,1.0
-0.419,-0.032,0.518,0.0
-0.332,0.043,-0.032,1.0
-0.328,0.058,0.469,0.0
-0.282,-0.507,0.418,0.0
-0.257,-0.032,0.518,1.0
-0.332,-0.032,-0.007,1.0
-0.182,-0.582,0.093,1.0
-0.157,-0.282,-0.032,0.0
-0.182,-0.382,0.593,0.0
-0.157,0.018,0.568,0.0
-0.057,-0.632,0.118,0.0
-0.026,-0.138,0.411,1.0
-0.082,0.218,0.043,0.0
0.043,-0.632,0.218,0.0
0.118,-0.507,0.018,1.0
0.068,-0.257,0.268,1.0
0.043,-0.432,0.618,0.0
0.018,-0.157,0.718,0.0
0.056,-0.032,0.668,1.0
0.143,-0.632,0.218,0.0
0.118,-0.507,0.018,1.0
0.193,-0.582,0.218,1.0
0.096,-0.521,0.469,1.0
0.143,-0.282,0.018,0.0
0.118,-0.307,0.118,1.0
0.314,-0.483,0.289,1.0
0.218,-0.257,-0.032,1.0
0.158,-0.172,0.314,1.0
0.318,-0.057,0.618,1.0
0.224,0.112,0.062,0.0
0.343,-0.182,-0.032,1.0
0.368,-0.157,-0.032,1.0
0.393,-0.182,0.568,0.0
0.406,0.018,0.568,1.0
0.355,0.168,-0.025,1.0
0.430,-0.457,0.180,0.0
0.518,-0.282,0.268,1.0
0.521,-0.324,0.335,0.0
0.368,-0.157,-0.032,1.0
0.498,0.057,0.315,0.0
0.443,0.118,0.118,1.0
-0.228,-0.097,0.264,1.0
-0.163,-0.585,0.073,1.0
-0.072,-0.584,0.364,1.0
-0.135,-0.328,-0.010,1.0
0.108,-0.228,0.264,0.0
0.058,-0.378,0.620,0.0
0.108,-0.022,0.519,1.0
0.264,-0.122,0.213,1.0
-0.532,-0.332,0.243,0.0
-0.457,-0.232,-0.032,0.0
-0.532,-0.282,0.143,1.0
-0.507,-0.132,0.418,1.0
-0.457,0.018,0.518,0.0
-0.535,0.073,0.309,1.0
-0.516,0.030,0.474,0.0
-0.413,-0.488,0.212,0.0
-0.413,-0.488,0.212,0.0
-0.232,-0.132,0.243,1.0
-0.388,-0.164,0.600,0.0
-0.332,-0.032,-0.007,1.0
-0.319,-0.536,0.331,0.0
-0.332,-0.482,0.243,1.0
-0.323,-0.485,0.309,1.0
-0.307,-0.132,0.618,1.0
-0.132,-0.632,0.143,0.0
-0.110,-0.502,-0.035,0.0
-0.132,-0.632,0.143,0.0
-0.032,-0.507,0.018,1.0
-0.057,-0.432,0.618,0.0
0.018,-0.157,0.718,0.0
-0.082,-0.007,0.568,1.0
-0.032,-0.632,0.143,0.0
0.024,-0.213,0.424,1.0
0.168,-0.007,0.518,1.0
0.243,-0.282,-0.032,1.0
0.243,-0.082,0.068,1.0
0.406,-0.482,0.205,0.0
0.469,-0.328,0.314,1.0
0.406,0.068,-0.025,1.0
0.493,-0.232,0.418,1.0
0.505,-0.182,0.018,1.0
0.521,-0.273,0.123,1.0
0.568,-0.232,0.243,0.0
0.364,0.059,0.288,1.0
0.518,0.105,0.168,1.0
0.493,0.043,0.480,0.0
0.468,0.043,0.318,1.0
0.231,-0.482,0.406,1.0
0.316,0.025,0.456,1.0
-0.177,-0.077,0.329,1.0
-0.494,0.093,0.381,1.0
-0.432,0.193,0.068,0.0
-0.401,-0.201,0.587,0.0
0.520,0.116,0.103,1.0
-0.332,-0.032,0.068,1.0
0.362,0.053,0.103,1.0
-0.432,-0.044,0.530,1.0
0.406,0.056,0.305,1.0
0.137,-0.213,0.661,1.0
0.456,-0.432,0.218,0.0
0.468,-0.357,0.318,1.0
0.518,-0.170,0.030,1.0
-0.470,-0.108,0.450,1.0
-0.270,0.180,0.093,1.0
0.018,0.118,0.643,0.0
0.456,-0.432,0.218,0.0
0.368,-0.032,-0.007,1.0
0.068,-0.544,0.018,1.0
0.068,-0.544,0.018,1.0
0.456,0.030,0.518,0.0
0.518,-0.170,0.030,1.0
0.368,-0.032,-0.007,1.0
0.120,-0.315,0.120,1.0
0.268,-0.182,0.205,1.0
-0.432,-0.244,-0.032,0.0
-0.276,-0.013,0.612,1.0
0.108,-0.533,0.457,1.0
0.243,-0.232,-0.032,1.0
0.256,-0.232,-0.019,1.0
-0.494,0.093,0.381,1.0
-0.406,-0.362,-0.003,0.0
-0.432,-0.282,0.456,1.0
0.406,0.056,0.305,1.0
0.536,-0.013,0.400,1.0
-0.519,-0.082,0.018,1.0
-0.432,-0.244,-0.032,0.0
0.108,-0.533,0.457,1.0
0.318,-0.432,-0.007,1.0
0.318,-0.432,-0.007,1.0
-0.280,0.163,0.126,1.0
0.241,0.075,0.138,1.0
0.536,-0.013,0.400,1.0
-0.085,-0.340,0.120,1.0
-0.095,0.005,0.668,1.0
0.068,-0.570,0.318,1.0
0.058,-0.471,0.519,1.0
0.138,-0.570,0.075,1.0
0.366,-0.445,0.075,1.0
0.371,0.017,0.179,1.0
-0.382,-0.257,-0.032,1.0
-0.117,-0.597,0.312,1.0
0.291,-0.025,0.088,1.0
0.505,0.118,0.005,0.0
-0.170,-0.182,0.668,1.0
0.281,0.005,0.543,1.0
0.469,-0.354,0.316,1.0
-0.417,0.025,0.518,1.0
0.231,-0.182,-0.032,0.0
0.316,-0.430,0.001,1.0
-0.500,-0.226,0.387,1.0
-0.204,0.024,0.393,1.0
0.208,0.034,0.340,0.0
0.281,0.005,0.543,1.0
0.430,0.068,0.430,0.0
0.075,-0.570,0.316,1.0
0.218,-0.182,0.030,1.0
0.431,-0.380,0.075,1.0
0.418,-0.282,0.430,1.0
-0.354,0.038,0.379,1.0
-0.220,-0.207,-0.038,0.0
-0.419,-0.220,0.468,1.0
0.168,-0.344,-0.044,1.0
0.241,0.088,0.138,0.0
0.318,0.043,-0.032,1.0
-0.584,-0.122,0.276,0.0
-0.110,-0.415,0.582,1.0
0.355,-0.132,-0.044,1.0
0.355,-0.132,-0.044,1.0
0.362,0.053,0.103,1.0
0.063,-0.052,0.469,0.0
-0.318,0.063,0.469,0.0
-0.101,-0.025,0.361,1.0
-0.032,-0.544,0.018,1.0
0.158,-0.378,0.570,1.0
0.168,-0.344,-0.044,1.0
-0.563,-0.013,0.249,1.0
0.361,-0.213,0.536,1.0
-0.292,-0.121,-0.034,1.0
-0.292,-0.121,-0.034,1.0
-0.238,-0.413,-0.032,1.0
0.231,-0.326,-0.051,1.0
0.231,-0.326,-0.051,1.0
-0.563,-0.013,0.249,1.0
-0.269,-0.083,0.218,1.0
-0.276,0.099,0.018,1.0
0.374,-0.070,-0.051,1.0
0.374,-0.070,-0.051,1.0
-0.326,0.025,0.036,1.0
-0.577,-0.079,0.320,0.0
-0.292,-0.071,-0.046,0.0
-0.292,-0.071,-0.046,0.0
-0.025,-0.363,0.024,1.0
-0.269,-0.070,0.205,1.0
-0.326,0.025,0.036,1.0
0.249,0.262,0.087,0.0
-0.213,-0.589,0.274,0.0
-0.292,-0.121,-0.034,1.0
-0.476,-0.090,0.444,1.0
-0.292,-0.121,-0.034,1.0
-0.032,-0.544,-0.032,0.0
0.074,-0.363,0.024,1.0
0.074,-0.363,0.024,1.0
0.304,0.034,0.474,0.0
-0.276,0.180,-0.072,0.0
0.180,-0.382,-0.051,1.0
-0.244,0.030,0.568,1.0
0.502,0.077,0.378,1.0
-0.182,-0.282,-0.019,1.0
0.374,-0.144,-0.051,1.0
0.374,-0.144,-0.051,1.0
-0.207,-0.201,-0.022,0.0
0.568,-0.182,0.105,0.0
0.568,-0.182,0.105,0.0
0.371,0.183,-0.009,0.0
-0.494,-0.344,0.218,1.0
-0.152,-0.570,0.101,1.0
-0.138,-0.288,0.625,1.0
-0.444,0.118,0.130,1.0
-0.138,-0.288,0.625,1.0
-0.025,-0.351,0.087,1.0
0.138,-0.570,0.316,1.0
0.124,-0.044,0.668,1.0
0.268,0.218,-0.007,0.0
-0.338,0.205,-0.072,0.0
0.081,-0.344,0.043,1.0
0.312,-0.471,0.312,1.0
-0.276,0.174,0.099,0.0
0.081,-0.344,0.043,1.0
-0.282,0.168,0.024,0.0
-0.341,-0.087,0.098,1.0
0.311,0.053,0.153,1.0
0.557,-0.080,0.090,1.0
0.318,0.105,0.218,1.0
-0.095,-0.344,0.043,1.0
0.081,-0.344,0.043,1.0
0.283,0.134,0.009,0.0
0.552,-0.192,0.152,1.0
-0.401,-0.432,0.275,1.0
-0.193,0.009,0.406,1.0
0.021,-0.635,0.321,0.0
-0.475,-0.332,0.056,1.0
0.021,-0.635,0.321,0.0
0.205,-0.595,0.218,0.0
-0.401,-0.432,0.275,1.0
-0.254,0.071,0.171,1.0
-0.220,-0.469,0.418,1.0
0.205,-0.595,0.218,0.0
0.018,-0.469,0.518,1.0
0.511,-0.044,0.030,1.0
0.552,-0.192,0.152,1.0
0.131,-0.282,0.268,1.0
