Position Error,Orientation Error,Position Error Std,Orientation Error Std,Estimated Target X,Estimated Target Y,Estimated Target Z,Estimated Target Roll,Estimated Target Pitch,Estimated Target Yaw,dQ Estimated_1,dQ Estimated_2,dQ Estimated_3,dQ Estimated_4,dQ Estimated_5,dQ Estimated_6,dL Estimated_1,dL Estimated_2,dL Estimated_3,dL Estimated_4,dL Estimated_5,dL Estimated_6,dX Estimated_1,dX Estimated_2,dX Estimated_3,dX Estimated_4,dX Estimated_5,dX Estimated_6
0.09374147796286025,0.4293870187305592,0.01637905786957908,0.03299631738095655,-0.02999999999999997,-0.47,0.0,-0.0002036732051030495,1.2246467991473532e-16,-0.00020367320510327155,-0.03450904417115111,0.017566819733630924,0.07249266548565288,-0.011036638268378397,-0.017538544900196375,-0.0578125322544214,-4.5102810375396984e-17,6.938893903907228e-18,0.0,-6.938893903907228e-18,0.0,0.0,-0.011385813225322257,0.013417722303994215,-0.0,0.0014890892667326918,-0.017772199760264513,-0.03450904417115118
0.0634246722753038,0.20406478574760717,0.010345161185373838,0.021879087539161443,-0.04138581322532223,-0.45658227769600573,0.0,0.0012854160616296423,-0.017772199760264392,-0.03471271737625445,-0.059962609444902115,0.01784211596258325,0.08591090988438019,-0.029300924965468718,-0.00770660516020261,-0.06997403997634244,-5.551115123125783e-17,5.204170427930421e-18,6.5052130349130266e-18,-6.938893903907228e-18,0.0,0.0,-0.02485852606684765,0.021825841081111404,-0.0,-0.007854927145486081,-0.013218353431065557,-0.059962609444902185
0.04523704623007242,0.08478271611248409,0.006360506159880995,0.018687280340534483,-0.05485852606684762,-0.44817415891888857,0.0,-0.00805860035058913,-0.013218353431065434,-0.060166282650005454,-0.0789236376679073,0.01690577371810093,0.09183503158302855,-0.030213740339994046,-0.012334471552281451,-0.05521916462348614,-9.410874857174178e-17,5.204170427930421e-18,4.7704895589362195e-18,-8.673617379884035e-18,0.0,0.0,-0.027145261058025175,0.021546072724467503,-0.0,-0.025468573179837507,-0.02373955129476691,-0.0789236376679074
0.041028895085134055,0.07102567049582642,0.006171773962607725,0.03226596912333376,-0.05714526105802514,-0.44845392727553246,0.0,-0.025672246384940558,-0.02373955129476679,-0.07912731087301067,-0.08899534611383388,0.0017444971890393235,0.11481578645369023,-0.023757467693217193,-0.021038772306220026,-0.04672687953973296,-8.977193988179977e-17,8.673617379884035e-19,4.7704895589362195e-18,-7.806255641895632e-18,0.0,0.0,-0.030722553107786446,0.026685491459208156,-0.0,-0.040667178511840076,-0.04392684705716633,-0.08899534611383399
0.030435118100151533,0.05521371725532567,0.0055288346204027915,0.017988964627498768,-0.06072255310778642,-0.4433145085407918,0.0,-0.04087085171694312,-0.04392684705716621,-0.08919901931893726,-0.08608063994844248,0.018453752813108036,0.12171211704749296,-0.025241086720270325,-0.03667889195303291,-0.05694074208892065,-8.326672684688674e-17,-8.673617379884035e-19,6.5052130349130266e-18,-4.336808689942018e-18,0.0,0.0,-0.04364387783663017,0.028696488727040816,-0.0,-0.0348867954343235,-0.044448604547887564,-0.0860806399484426
0.019436399620859586,0.042658880763292606,0.004624011579183082,0.028238157410614396,-0.07364387783663015,-0.44130351127295914,0.0,-0.035090468639426546,-0.04444860454788744,-0.08628431315354587,-0.07143482348118195,0.014697701268008448,0.15173266068845973,-0.028466261184865678,-0.06055380369949244,-0.0888260913898579,-5.117434254131581e-17,6.071532165918825e-18,6.5052130349130266e-18,-9.107298248878237e-18,0.0,0.0,-0.06308392159045692,0.03048711706943298,-0.0,-0.0317426490935529,-0.03502451823620158,-0.07143482348118205
