Position Error,Orientation Error,Position Error Std,Orientation Error Std,Estimated Target X,Estimated Target Y,Estimated Target Z,Estimated Target Roll,Estimated Target Pitch,Estimated Target Yaw,dQ Estimated_1,dQ Estimated_2,dQ Estimated_3,dQ Estimated_4,dQ Estimated_5,dQ Estimated_6,dL Estimated_1,dL Estimated_2,dL Estimated_3,dL Estimated_4,dL Estimated_5,dL Estimated_6,dX Estimated_1,dX Estimated_2,dX Estimated_3,dX Estimated_4,dX Estimated_5,dX Estimated_6
0.09854894817862199,0.5246602538020877,0.01997182438538691,0.006805597780801988,-0.02999999999999997,-0.47,0.0,-0.0002036732051030495,1.2246467991473532e-16,-0.00020367320510327155,-0.020330876268980225,0.09013181237865472,0.07652872195137071,-0.033645361515853595,-0.057360116363805363,-0.06014641540670285,2.6020852139652106e-18,-1.3877787807814457e-17,1.3877787807814457e-17,-7.806255641895632e-18,0.0,0.0,-0.004066220521335005,-0.015059106665252226,-0.0,0.0008542576397151585,-0.009963158631828083,-0.020330876268980246
0.08308687350345571,0.27127030412667635,0.03559474930360327,0.042104235041877075,-0.034066220521334976,-0.4850591066652522,0.0,0.0006505844346121091,-0.00996315863182796,-0.020534549474083518,-0.0678481422738143,0.12067971393568527,0.1430057217851754,-0.048059518421195754,-0.030663363509951313,-0.03161636293225678,-2.862293735361732e-17,-2.7755575615628914e-17,1.0408340855860843e-17,-7.806255641895632e-18,0.0,0.0,-0.0019048779242181995,0.014748741131184828,-0.0,0.05132863762003672,-0.01385301313786488,-0.06784814227381432
0.08512904095398682,0.15767749484483803,0.002742817678585285,0.01934932366470804,-0.03190487792421817,-0.4552512588688151,0.0,0.05112496441493367,-0.013853013137864757,-0.06805181547891759,-0.06589617809070154,0.1266094274802012,0.17490229894936898,-0.02938433529335075,-0.008976401334555312,-0.07143706894670655,-3.5561831257524545e-17,-2.7755575615628914e-17,1.1275702593849246e-17,-8.673617379884035e-19,0.0,0.0,-0.034900664606260276,0.033989934279699444,-0.0,0.07291515665335231,-0.014057822167251103,-0.06589617809070153
0.038142861838238874,0.08954483262295612,0.0007503513725310599,0.01212755867952177,-0.06490066460626025,-0.43601006572030054,0.0,0.07271148344824926,-0.01405782216725098,-0.0660998512958048,-0.06317016641300839,0.09658764557966264,0.1964167214649086,-0.009413894386879753,0.01069209455093707,-0.09600441170532872,-2.862293735361732e-17,-2.2551405187698492e-17,1.1275702593849246e-17,-4.336808689942018e-18,0.0,0.0,-0.047965438058813786,0.04394884066455981,-0.0,0.0690264265154308,-0.019154435972740455,-0.0631701664130084
0.01726606889968917,0.06496037125487698,0.001219281136956614,0.02000153779410343,-0.07796543805881376,-0.42605115933544013,0.0,0.06882275331032775,-0.019154435972740334,-0.06337383961811167,-0.05380312167467843,0.1608556345045994,0.1626046257256153,0.0010627280882131683,0.024611585029653365,-0.12857149619833919,-2.168404344971009e-17,-1.5612511283791264e-17,1.5612511283791264e-17,-1.474514954580286e-17,0.0,0.0,-0.059330961370993196,0.045991993483968346,-0.0,0.09921395640364469,-0.02774200854587494,-0.05380312167467845
0.01943115858939846,0.045809532429287175,0.004812428544604975,0.01059689627768448,-0.08933096137099317,-0.42400800651603165,0.0,0.09901028319854165,-0.02774200854587482,-0.05400679487978172,-0.055661801362406414,0.1026347677251575,0.1184316543459836,-0.006739980817238644,0.0719181413862306,-0.14102007349327933,-4.7704895589362195e-17,-8.673617379884035e-18,2.2551405187698492e-17,-1.474514954580286e-17,0.0,0.0,-0.06296535826523578,0.041671744158674494,-0.0,0.04566830062026891,-0.02175912875253756,-0.055661801362406435
0.015285589167664922,0.23196302973983418,0.0014402500805861661,0.1745095727227092,-0.09296535826523575,-0.4283282558413255,0.0,0.04546462741516586,-0.021759128752537438,-0.055865474567509704,-0.028903742213074315,0.15157352863814644,0.20587641864986925,-0.04552788893073633,-0.024545872966537305,-0.249625361284937,2.2551405187698492e-17,-1.0408340855860843e-17,5.0306980803327406e-17,1.3010426069826053e-17,0.0,0.0,-0.09761025509784711,0.050814461405213666,-0.0,0.099629505653175,0.03416772704949832,-0.028903742213074384
0.02054022349516599,0.305514349788447,0.003409285228622202,0.03335408537352302,-0.12761025509784707,-0.4191855385947863,0.0,0.09942583244807195,0.03416772704949844,-0.029107415418177657,-0.04765205267690352,0.0807542911421888,0.1984336236854415,-0.039582213279967554,0.013589325146429881,-0.3306748547763823,3.2959746043559335e-17,-2.7755575615628914e-17,7.806255641895632e-17,-8.673617379884035e-19,0.0,0.0,-0.07938453579462226,0.043905654676668196,-0.0,0.04745018791763125,0.020277451085125374,-0.04765205267690366
0.013357897600996795,0.18939010026122624,0.0025839563984803348,0.06177872186208748,-0.10938453579462223,-0.4260943453233318,0.0,0.0472465147125282,0.020277451085125495,-0.04785572588200693,-0.07743230500496763,-0.054029696170113384,0.24316091921200414,-0.015718263547156042,0.025215510582150068,-0.31767347274740154,7.28583859910259e-17,1.3877787807814457e-17,3.642919299551295e-17,1.3010426069826053e-17,0.0,0.0,-0.0454234679480281,0.03890035023255623,-0.0,-0.0547076451786783,-0.023426054062892318,-0.07743230500496777
0.042462685359366405,0.0692033560543657,0.007829768886783613,0.012801378426131734,-0.07542346794802807,-0.43109964976744375,0.0,-0.05491131838378135,-0.023426054062892197,-0.07763597821007104,-0.09836560333219674,-0.021832663085312384,0.21998533091539518,-0.014645692420118627,-0.012167459654180833,-0.2895909538493549,6.245004513516506e-17,0.0,3.583288180064592e-17,1.6479873021779667e-17,0.0,0.0,-0.035028768091196386,0.017295367203020825,-0.0,-0.08055459499353469,-0.030510504043281636,-0.09836560333219686
