Position Error,Orientation Error,Estimated Target X,Estimated Target Y,Estimated Target Z,Estimated Target Roll,Estimated Target Pitch,Estimated Target Yaw,dQ Estimated_1,dQ Estimated_2,dQ Estimated_3,dQ Estimated_4,dQ Estimated_5,dQ Estimated_6,dL Estimated_1,dL Estimated_2,dL Estimated_3,dL Estimated_4,dL Estimated_5,dL Estimated_6,dX Estimated_1,dX Estimated_2,dX Estimated_3,dX Estimated_4,dX Estimated_5,dX Estimated_6
0.05599601413838824,0.26502878406880687,-0.02999999999999997,-0.47,0.0,-0.0002036732051030495,1.2246467991473532e-16,-0.00020367320510327155,0.002889340907434489,0.013850196968552844,0.0528048771897006,-0.013989774666950448,-0.01839767716483901,-0.08660432329329784,5.204170427930421e-17,6.938893903907228e-18,-6.938893903907228e-18,3.469446951953614e-18,0.0,0.0,0.0014440178680020267,0.012642479735535993,-0.0,-0.0007621966200835821,0.007453128650195742,0.002889340907434493
0.03379245741687617,0.13457520285874125,-0.028555982131997944,-0.45735752026446397,0.0,-0.0009658698251866315,0.007453128650195864,0.002685667702331221,0.004921688061527326,0.04896643127586432,0.07680813270580798,-0.008842454499083503,-0.04613898396220152,-0.12656566294456864,4.85722573273506e-17,0.0,-6.559423143537302e-18,3.469446951953614e-18,0.0,0.0,0.008420624311663582,0.014123471045348505,-0.0,0.01024172614070286,-0.0021368577771250135,0.00492168806152735
0.015973922993083336,0.07373363366221862,-0.02157937568833639,-0.45587652895465147,0.0,0.010038052935599812,-0.002136857777124891,0.004718014856424078,0.0019363486692902093,0.02049246115695809,0.09847119500123877,-0.017400936363663962,-0.0459371249791137,-0.14109621793854613,3.9898639947466563e-17,-5.204170427930421e-18,-9.269928574751063e-18,3.469446951953614e-18,0.0,0.0,0.008660498563341014,0.01730340045296744,-0.0,-0.010085586909033736,0.0028784808499657264,0.0019363486692902353
0.018806428531749207,0.055752285336554144,-0.021339501436658956,-0.4526965995470325,0.0,-0.010289260114136785,0.0028784808499658487,0.0017326754641869638,0.0035142008100768627,0.060683343564682045,0.08716072855628396,-0.008067982547484238,-0.057494330487664835,-0.15118231551881461,4.683753385137379e-17,-2.47198095326695e-17,-2.7647155398380363e-18,3.469446951953614e-18,0.0,0.0,0.012421527906596461,0.013834777749858133,-0.0,0.0036551405898467716,-0.008785149964989757,0.0035142008100768896
0.012621194869212527,0.0395300125351967,-0.017578472093403512,-0.45616522225014183,0.0,0.003451467384743722,-0.008785149964989634,0.003310527604973618,0.00847430894182152,0.04984221251170626,0.08413740863612021,-0.01107268593078692,-0.052069785282107435,-0.16921054924502252,6.722053469410127e-17,-2.47198095326695e-17,7.047314121155779e-19,1.734723475976807e-18,0.0,0.0,0.006480413802753658,0.01479937951321757,-0.0,-0.005314100477786429,-0.005483723528213313,0.008474308941821555
0.017323556269600145,0.04561257646533941,-0.02351958619724631,-0.4552006204867824,0.0,-0.005517773682889479,-0.0054837235282131904,0.008270635736718284,0.011099953380685021,0.05375609318934561,0.09138724473758492,-0.006071909721647015,-0.06707697085634672,-0.1729413876639493,6.808789643208968e-17,-2.2985086056692694e-17,2.439454888092385e-18,1.734723475976807e-18,0.0,0.0,0.009544450953665351,0.012281886458250716,-0.0,-0.005325910967675739,-0.005372971107255054,0.011099953380685049
